,job_id,build_target,build_tool,build_canceled_open_pr_on_branch,errors,failures,problems,warnings,skipped_words,lines,words,exceptions,error_classes,tests_total,tests_passed,tests_failed,tests_skipped,failed_tasks
125,83127873,,['maven'],False,0.0,377.0,10.0,518.0,422.0,6048.0,39530.0,"['BufferUnderflow', 'MaximumCyclesToFound', 'JsonIO', 'Document', 'Analysis', 'DuplicateRealm', 'ClassWorld', 'SettingsBuilding', 'VersionRangeResolution', 'Repository', 'Starting', 'UnresolvableModel', 'ArtifactTransferFailed', 'ArtifactMetadataRetrieval', 'CycleDetectedInPluginGraph', 'CommandLineTimeOut', 'SecDispatcher', 'ArtifactNotFound', 'OverConstrainedVersion', 'InvalidArtifactRT', 'ArtifactResolution', 'MaximumCyclesToFound', 'InvalidParameter', 'DuplicateParameter', 'InvalidPluginDescriptor', 'MojoFailure', 'DuplicateMojoDescriptor', 'BufferUnderflow', 'PlexusCipher']",[],637.0,612.0,0.0,25.0,[]
126,272515063,BUILD,[],False,0.0,0.0,0.0,0.0,0.0,547.0,2046.0,[],[],0.0,0.0,0.0,0.0,[]
127,249630771,BUILD,[],False,0.0,0.0,0.0,0.0,0.0,405.0,1699.0,[],[],0.0,0.0,0.0,0.0,[]
128,255147625,BUILD,['maven'],False,976.0,2011.0,7.0,247.0,2106.0,41400.0,273155.0,"['BufferUnderflow', 'Expected', 'Expected', 'Expected', 'Expected', 'InstanceNotFound', 'Expected', 'IllegalState', 'Timeout', 'IllegalArgument', 'EOF', 'Authentication', 'EOF', 'EOF', 'NullPointer', 'IllegalArgument', 'Authentication', 'Authentication', 'Authentication', 'Authentication', 'EOF', 'EOF', 'Authentication', 'Authentication', 'Authentication', 'Authentication', 'IllegalState', 'Interrupted', 'IllegalState', 'Interrupted', 'IllegalState', 'EOF', 'EOF', 'Duplications', 'Channel', 'IllegalState', 'Expected', 'SQL', 'Expected', 'SQL', 'Expected', 'SQL', 'Expected', 'IllegalState', 'UnsupportedOperation', 'Channel', 'IllegalArgument', 'Expected', 'Runtime', 'Runtime', 'Interrupted', 'Runtime', 'Runtime', 'InstanceNotFound', 'IllegalArgument', 'IllegalArgument', 'IllegalState', 'InvalidProtocolBuffer', 'Email', 'Expected', 'Messaging', 'Connect', 'SSLHandshake', 'Runtime', 'Expected', 'Runtime', 'Expected', 'Runtime', 'Runtime', 'Expected', 'Runtime', 'Runtime', 'Runtime', 'Runtime', 'Runtime', 'Runtime', 'ClassNotFound', 'ClassNotFound', 'Runtime', 'Runtime', 'IllegalArgument', 'Runtime', 'Elasticsearch', 'IllegalState', 'Expected', 'NullPointer', 'Sonar', 'Runtime', 'Runtime', 'IllegalArgument', 'Expected', 'RejectedExecution', 'RejectedExecution']","['Authentication', 'Authentication', 'Authentication', 'Authentication', 'Authentication', 'Authentication']",12655.0,12654.0,0.0,1.0,[]
129,280749242,WEB_TESTS,"['yarn', 'jest']",False,0.0,0.0,0.0,8.0,1.0,976.0,3299.0,[],[],979.0,975.0,0.0,4.0,[]
130,196506604,CI,['maven'],False,0.0,1878.0,4.0,389.0,1983.0,22651.0,163989.0,"['BufferUnderflow', 'IllegalState', 'InstanceNotFound', 'Expected', 'Timeout', 'IllegalArgument', 'IllegalArgument', 'IllegalArgument', 'IllegalArgument', 'IllegalState', 'IllegalArgument', 'NullPointer', 'IllegalArgument', 'IllegalArgument', 'SQL', 'Expected', 'SQL', 'Expected', 'SQL', 'Expected', 'Runtime', 'Runtime', 'Runtime', 'Runtime', 'Expected', 'Runtime', 'IllegalState', 'InvalidProtocolBuffer', 'IllegalState', 'NullPointer', 'Sonar', 'Runtime', 'Runtime', 'IllegalArgument', 'Runtime', 'Elasticsearch', 'Runtime', 'Expected', 'Runtime', 'Expected', 'IllegalArgument', 'Expected', 'IllegalState', 'IllegalState', 'IllegalState', 'IllegalState', 'set', 'InstanceNotFound', 'Runtime', 'Runtime', 'Runtime', 'IllegalArgument', 'Expected', 'Interrupted', 'Email', 'Expected', 'Messaging', 'Connect', 'SSLHandshake', 'IllegalArgument', 'RejectedExecution', 'IllegalState', 'Expected', 'InUse', 'UnsupportedOperation']","['Authentication', 'Authentication', 'Authentication', 'Authentication', 'Authentication', 'Authentication']",2455.0,2454.0,0.0,1.0,[]
131,149122163,CI,['maven'],False,2.0,5.0,8.0,59.0,95.0,4509.0,23109.0,['BufferUnderflow'],[],4.0,4.0,0.0,0.0,[]
132,301828131,WEB_TESTS,[],True,0.0,0.0,0.0,0.0,0.0,588.0,2192.0,[],[],0.0,0.0,0.0,0.0,[]
133,103578522,IT,['maven'],False,2.0,7.0,3.0,37.0,67.0,14934.0,107907.0,"['BufferUnderflow', 'Runner', 'Runner', 'Runner']",[],88.0,85.0,0.0,3.0,[]
134,86383061,,['maven'],False,36.0,53.0,7.0,120.0,184.0,19181.0,131822.0,"['BufferUnderflow', 'LifecycleExecution', 'MojoExecution', 'MojoExecution', 'LifecycleExecution', 'MojoExecution', 'MojoExecution', 'Runner', 'IllegalState', 'handleHttp', 'Runner', 'IllegalState', 'handleHttp', 'RaiseMessage', 'Runner', 'Runner', 'Runner', 'IllegalState', 'handleHttp', 'Runner', 'IllegalState', 'Runner', 'IllegalState', 'Runner', 'IllegalState', 'Runner', 'IllegalArgument', 'Runner', 'IllegalState', 'handleHttp', 'Runner', 'IllegalState', 'handleHttp', 'IllegalState', 'IO', 'Runner', 'IllegalState', 'Runner', 'Runner', 'Runner', 'IllegalState', 'Runner', 'IllegalState', 'Runner', 'IllegalState', 'IllegalState', 'Runner', 'IllegalState', 'Runtime', 'IllegalBlockSize', 'IllegalBlockSize']",[],67.0,63.0,0.0,4.0,[]
135,283170662,BUILD,[],False,0.0,0.0,0.0,0.0,0.0,525.0,1932.0,[],[],0.0,0.0,0.0,0.0,[]
136,142179962,IT,['maven'],False,18.0,12.0,5.0,42.0,45.0,3022.0,17745.0,"['BufferUnderflow', 'LifecycleExecution', 'CompilationFailure']",[],0.0,0.0,0.0,0.0,[]
137,77679885,,['maven'],False,3.0,4.0,0.0,52.0,86.0,3241.0,18164.0,"['BufferUnderflow', 'MaximumCyclesToFound']",[],8.0,8.0,0.0,0.0,[]
138,154071437,CI,['maven'],False,2.0,1697.0,10.0,51.0,1849.0,18047.0,133288.0,"['BufferUnderflow', 'Timeout', 'InstanceNotFound', 'Expected', 'IllegalState', 'IllegalArgument', 'IllegalArgument', 'IllegalArgument', 'IllegalArgument', 'IllegalState', 'IllegalArgument', 'IllegalArgument', 'NullPointer', 'IllegalArgument', 'SQL', 'Expected', 'SQL', 'Expected', 'SQL', 'Expected', 'InstanceNotFound', 'Runtime', 'Runtime', 'Unauthorized', 'Expected', 'Unauthorized', 'Expected', 'Unauthorized', 'Expected', 'Runtime', 'Runtime', 'Runtime', 'IllegalArgument', 'Expected', 'IllegalArgument', 'Expected', 'IllegalState', 'IllegalArgument', 'IllegalArgument', 'Expected', 'UnsupportedOperation', 'Expected', 'IllegalArgument', 'Expected', 'set', 'Runtime', 'IllegalState', 'IllegalState', 'IllegalState', 'IllegalState', 'Interrupted', 'NullPointer', 'Sonar', 'Email', 'Expected', 'Messaging', 'Connect', 'Email', 'Expected', 'Messaging', 'Connect', 'SSLHandshake', 'Email', 'Expected', 'Messaging', 'SSLHandshake', 'getSSL', 'getSSL', 'IllegalArgument', 'RejectedExecution', 'IllegalState', 'Expected']","['Authentication', 'Authentication', 'Authentication', 'Authentication', 'Authentication', 'Authentication']",2191.0,2190.0,0.0,1.0,[]
139,72457996,,['maven'],False,0.0,3.0,0.0,53.0,53.0,2082.0,12662.0,"['BufferUnderflow', 'MaximumCyclesToFound']",[],2.0,2.0,0.0,0.0,[]
140,72986618,,[],False,0.0,2.0,0.0,0.0,0.0,550.0,7323.0,[],[],0.0,0.0,0.0,0.0,[]
141,115894799,IT,['maven'],False,3.0,22.0,4.0,43.0,131.0,10013.0,72173.0,['BufferUnderflow'],[],31.0,31.0,0.0,0.0,[]
142,121146637,IT,['maven'],False,2.0,4.0,4.0,44.0,46.0,3950.0,20447.0,['BufferUnderflow'],[],0.0,0.0,0.0,0.0,[]
143,79622132,,['maven'],False,3.0,3.0,0.0,52.0,85.0,4286.0,27273.0,"['BufferUnderflow', 'MaximumCyclesToFound']",[],2.0,2.0,0.0,0.0,[]
144,128859096,,,False,,,,,,,,,,,,,,
145,271706565,BUILD,[],True,0.0,0.0,0.0,0.0,0.0,1615.0,11502.0,[],[],0.0,0.0,0.0,0.0,[]
146,85214177,,['maven'],False,0.0,4.0,3.0,39.0,126.0,12535.0,94032.0,['BufferUnderflow'],[],66.0,66.0,0.0,0.0,[]
147,117461074,IT,['maven'],False,3.0,16.0,4.0,43.0,65.0,14883.0,109688.0,['BufferUnderflow'],[],64.0,64.0,0.0,0.0,[]
148,102359124,,,False,,,,,,,,,,,,,,
149,106732560,IT,['maven'],False,2.0,4.0,3.0,37.0,44.0,4950.0,31102.0,['BufferUnderflow'],[],2.0,2.0,0.0,0.0,[]
150,72259558,,['maven'],False,0.0,3.0,0.0,53.0,53.0,2082.0,12521.0,"['BufferUnderflow', 'MaximumCyclesToFound']",[],2.0,2.0,0.0,0.0,[]
151,235120664,BUILD,['maven'],False,1.0,1877.0,4.0,78.0,1961.0,24022.0,179185.0,"['BufferUnderflow', 'IllegalState', 'Timeout', 'EOF', 'EOF', 'EOF', 'Authentication', 'EOF', 'Authentication', 'EOF', 'EOF', 'IllegalState', 'IllegalState', 'Interrupted', 'IllegalState', 'NullPointer', 'IllegalArgument', 'IllegalArgument', 'Duplications', 'Channel', 'SQL', 'Expected', 'SQL', 'Expected', 'SQL', 'Expected', 'Runtime', 'InstanceNotFound', 'NullPointer', 'Sonar', 'Runtime', 'Runtime', 'Expected', 'Runtime', 'Runtime', 'IllegalArgument', 'Runtime', 'Elasticsearch', 'Runtime', 'Runtime', 'Email', 'Expected', 'Messaging', 'Connect', 'SSLHandshake', 'Runtime', 'Runtime', 'IllegalArgument', 'Expected', 'Runtime', 'Runtime', 'Expected', 'Runtime', 'Expected', 'IllegalState', 'Expected', 'IllegalArgument', 'Expected', 'IllegalState', 'InvalidProtocolBuffer', 'Interrupted', 'RejectedExecution', 'RejectedExecution', 'IllegalState', 'Expected', 'UnsupportedOperation', 'Channel']","['Authentication', 'Authentication', 'Authentication', 'Authentication', 'Authentication', 'Authentication']",4212.0,4211.0,0.0,1.0,[]
152,92742981,,,False,,,,,,,,,,,,,,
153,279484622,,[],False,0.0,0.0,0.0,0.0,0.0,3.0,32.0,[],[],0.0,0.0,0.0,0.0,[]
154,143049188,WEB,['mocha'],False,0.0,9.0,0.0,0.0,0.0,527.0,9107.0,[],[],0.0,0.0,0.0,0.0,[]
155,90132641,,,False,,,,,,,,,,,,,,
156,67049233,,[],False,0.0,0.0,0.0,0.0,0.0,110.0,1956.0,[],[],0.0,0.0,0.0,0.0,[]
157,81604798,,[],False,0.0,4.0,0.0,0.0,0.0,95.0,1985.0,[],[],0.0,0.0,0.0,0.0,[]
158,208181209,WEB_TESTS,"['yarn', 'node']",False,0.0,0.0,0.0,1.0,0.0,325.0,5091.0,[],[],306.0,306.0,0.0,0.0,[]
