,from_tag,to_tag,buildid
748,5.1.2,5.2,59727183
749,5.1.2,5.2,58725347
750,5.1.2,5.2,58775761
751,5.1.2,5.2,58777368
752,5.1.2,5.2,58868322
753,5.1.2,5.2,59361767
754,5.1.2,5.2,59519304
755,5.1.2,5.2,59685669
756,5.1.2,5.2,59631729
757,5.1.2,5.2,59757170
758,5.1.2,5.2,58877041
759,5.1.2,5.2,58916240
760,5.1.2,5.2,58916469
761,5.1.2,5.2,59541974
762,5.1.2,5.2,59682666
763,5.1.2,5.2,59688849
764,5.1.2,5.2,59396448
765,5.1.2,5.2,59544213
766,5.1.2,5.2,59545763
767,5.1.2,5.2,59695656
768,5.1.2,5.2,59698387
769,5.1.2,5.2,59724950
770,5.1.2,5.2,59215068
771,5.1.2,5.2,60400571
772,5.1.2,5.2,60528960
773,5.1.2,5.2,60721332
774,5.1.2,5.2,60723759
775,5.1.2,5.2,61110249
776,5.1.2,5.2,61117105
777,5.1.2,5.2,61117250
778,5.1.2,5.2,61263865
779,5.1.2,5.2,59263728
780,5.1.2,5.2,59384311
781,5.1.2,5.2,59392910
782,5.1.2,5.2,72177179
783,5.1.2,5.2,72459001
784,5.1.2,5.2,72466255
785,5.1.2,5.2,72476410
786,5.1.2,5.2,72529437
787,5.1.2,5.2,72836461
788,5.1.2,5.2,73177810
789,5.1.2,5.2,73182731
790,5.1.2,5.2,73191737
791,5.1.2,5.2,70021803
792,5.1.2,5.2,70027532
793,5.1.2,5.2,70080503
794,5.1.2,5.2,70085263
795,5.1.2,5.2,70090928
796,5.1.2,5.2,70181468
797,5.1.2,5.2,71957357
798,5.1.2,5.2,71957402
799,5.1.2,5.2,71961246
800,5.1.2,5.2,71971028
801,5.1.2,5.2,71409462
802,5.1.2,5.2,71426145
803,5.1.2,5.2,71898122
804,5.1.2,5.2,71912729
805,5.1.2,5.2,69147778
806,5.1.2,5.2,69155565
807,5.1.2,5.2,69306504
808,5.1.2,5.2,68833114
809,5.1.2,5.2,68930994
810,5.1.2,5.2,68952350
811,5.1.2,5.2,69008918
812,5.1.2,5.2,69103984
813,5.1.2,5.2,69106022
814,5.1.2,5.2,71778224
815,5.1.2,5.2,71782735
816,5.1.2,5.2,71791266
817,5.1.2,5.2,71945175
818,5.1.2,5.2,71945358
819,5.1.2,5.2,72822448
820,5.1.2,5.2,72858218
821,5.1.2,5.2,72978161
822,5.1.2,5.2,72985756
823,5.1.2,5.2,72312475
824,5.1.2,5.2,72317561
825,5.1.2,5.2,73163495
826,5.1.2,5.2,73176451
827,5.1.2,5.2,72473322
828,5.1.2,5.2,73220236
829,5.1.2,5.2,73852313
830,5.1.2,5.2,69421146
831,5.1.2,5.2,69421464
832,5.1.2,5.2,69424466
833,5.1.2,5.2,69412361
834,5.1.2,5.2,71957158
835,5.1.2,5.2,71960946
836,5.1.2,5.2,71752015
837,5.1.2,5.2,71757451
838,5.1.2,5.2,71950306
839,5.1.2,5.2,71952735
840,5.1.2,5.2,72135696
841,5.1.2,5.2,72255434
842,5.1.2,5.2,72269345
843,5.1.2,5.2,72274536
844,5.1.2,5.2,72275803
845,5.1.2,5.2,72310082
846,5.1.2,5.2,72316720
847,5.1.2,5.2,72320894
848,5.1.2,5.2,70403808
849,5.1.2,5.2,71036760
850,5.1.2,5.2,71036824
851,5.1.2,5.2,71038939
852,5.1.2,5.2,71040170
853,5.1.2,5.2,71040955
854,5.1.2,5.2,71041947
855,5.1.2,5.2,71042498
856,5.1.2,5.2,70373273
857,5.1.2,5.2,70374367
858,5.1.2,5.2,70379890
859,5.1.2,5.2,70391937
860,5.1.2,5.2,72262581
861,5.1.2,5.2,72309693
862,5.1.2,5.2,72319793
863,5.1.2,5.2,70372836
864,5.1.2,5.2,70374093
865,5.1.2,5.2,70393985
866,5.1.2,5.2,71046383
867,5.1.2,5.2,71097465
868,5.1.2,5.2,71098021
