,from_tag,to_tag,buildid
7874,5.2,5.3,88966174
7875,5.2,5.3,88966174
7876,5.2,5.3,91788525
7877,5.2,5.3,91788525
7878,5.2,5.3,91788525
7879,5.2,5.3,91788525
7880,5.2,5.3,91788525
7881,5.2,5.3,91788525
7882,5.2,5.3,91788525
7883,5.2,5.3,91788525
7884,5.2,5.3,91788525
7885,5.2,5.3,91788525
7886,5.2,5.3,91789229
7887,5.2,5.3,91789229
7888,5.2,5.3,91789229
7889,5.2,5.3,91789229
7890,5.2,5.3,91789229
7891,5.2,5.3,91789229
7892,5.2,5.3,91789229
7893,5.2,5.3,91789229
7894,5.2,5.3,91789229
7895,5.2,5.3,91789229
7896,5.2,5.3,91800430
7897,5.2,5.3,91800430
7898,5.2,5.3,91800430
7899,5.2,5.3,91800430
7900,5.2,5.3,91800430
7901,5.2,5.3,91800430
7902,5.2,5.3,91800430
7903,5.2,5.3,91800430
7904,5.2,5.3,91800430
7905,5.2,5.3,91800430
7906,5.2,5.3,91816414
7907,5.2,5.3,91816414
7908,5.2,5.3,91816414
7909,5.2,5.3,91816414
7910,5.2,5.3,91816414
7911,5.2,5.3,91816414
7912,5.2,5.3,91816414
7913,5.2,5.3,91816414
7914,5.2,5.3,91816414
7915,5.2,5.3,91816414
7916,5.2,5.3,90495888
7917,5.2,5.3,90495888
7918,5.2,5.3,90495888
7919,5.2,5.3,90495888
7920,5.2,5.3,90495888
7921,5.2,5.3,90495888
7922,5.2,5.3,90495888
7923,5.2,5.3,90495888
7924,5.2,5.3,90495888
7925,5.2,5.3,90495888
7926,5.2,5.3,90496222
7927,5.2,5.3,90496222
7928,5.2,5.3,90496222
7929,5.2,5.3,90496222
7930,5.2,5.3,90496222
7931,5.2,5.3,90496222
7932,5.2,5.3,90496222
7933,5.2,5.3,90496222
7934,5.2,5.3,90496222
7935,5.2,5.3,90496222
7936,5.2,5.3,90533283
7937,5.2,5.3,90533283
7938,5.2,5.3,90533283
7939,5.2,5.3,90533283
7940,5.2,5.3,90533283
7941,5.2,5.3,90533283
7942,5.2,5.3,90533283
7943,5.2,5.3,90533283
7944,5.2,5.3,90533283
7945,5.2,5.3,90533283
7946,5.2,5.3,90533446
7947,5.2,5.3,90533446
7948,5.2,5.3,90533446
7949,5.2,5.3,90533446
7950,5.2,5.3,90533446
7951,5.2,5.3,90533446
7952,5.2,5.3,90533446
7953,5.2,5.3,90533446
7954,5.2,5.3,90533446
7955,5.2,5.3,90533446
7956,5.2,5.3,90533709
7957,5.2,5.3,90533709
7958,5.2,5.3,90533709
7959,5.2,5.3,90533709
7960,5.2,5.3,90533709
7961,5.2,5.3,90533709
7962,5.2,5.3,90533709
7963,5.2,5.3,90533709
7964,5.2,5.3,90533709
7965,5.2,5.3,90533709
7966,5.2,5.3,90535826
7967,5.2,5.3,90535826
7968,5.2,5.3,90535826
7969,5.2,5.3,90535826
7970,5.2,5.3,90535826
7971,5.2,5.3,90535826
7972,5.2,5.3,90535826
7973,5.2,5.3,90535826
7974,5.2,5.3,90535826
7975,5.2,5.3,90535826
7976,5.2,5.3,90701184
7977,5.2,5.3,90701184
7978,5.2,5.3,90701184
7979,5.2,5.3,90701184
7980,5.2,5.3,90701184
7981,5.2,5.3,90701184
7982,5.2,5.3,90701184
7983,5.2,5.3,90701184
7984,5.2,5.3,90701184
7985,5.2,5.3,90701184
7986,5.2,5.3,90709227
7987,5.2,5.3,90709227
7988,5.2,5.3,90709227
7989,5.2,5.3,90709227
7990,5.2,5.3,90709227
7991,5.2,5.3,90709227
7992,5.2,5.3,90709227
7993,5.2,5.3,90709227
7994,5.2,5.3,90709227
7995,5.2,5.3,90709227
7996,5.2,5.3,90756870
7997,5.2,5.3,90756870
7998,5.2,5.3,90756870
7999,5.2,5.3,90756870
8000,5.2,5.3,90756870
8001,5.2,5.3,90756870
8002,5.2,5.3,90756870
8003,5.2,5.3,90756870
8004,5.2,5.3,90756870
8005,5.2,5.3,90756870
8006,5.2,5.3,90764832
8007,5.2,5.3,90764832
8008,5.2,5.3,90764832
8009,5.2,5.3,90764832
8010,5.2,5.3,90764832
8011,5.2,5.3,90764832
8012,5.2,5.3,90764832
8013,5.2,5.3,90764832
8014,5.2,5.3,90764832
8015,5.2,5.3,90764832
8016,5.2,5.3,90901334
8017,5.2,5.3,90901334
8018,5.2,5.3,90901334
8019,5.2,5.3,90901334
8020,5.2,5.3,90901334
8021,5.2,5.3,90901334
8022,5.2,5.3,90901334
8023,5.2,5.3,90901334
8024,5.2,5.3,90901334
8025,5.2,5.3,90901334
8026,5.2,5.3,90901402
8027,5.2,5.3,90901402
8028,5.2,5.3,90901402
8029,5.2,5.3,90901402
8030,5.2,5.3,90901402
8031,5.2,5.3,90901402
8032,5.2,5.3,90901402
8033,5.2,5.3,90901402
8034,5.2,5.3,90901402
8035,5.2,5.3,90901402
8036,5.2,5.3,90904164
8037,5.2,5.3,90904164
8038,5.2,5.3,90904164
8039,5.2,5.3,90904164
8040,5.2,5.3,90904164
8041,5.2,5.3,90904164
8042,5.2,5.3,90904164
8043,5.2,5.3,90904164
8044,5.2,5.3,90904164
8045,5.2,5.3,90904164
8046,5.2,5.3,90908040
8047,5.2,5.3,90908040
8048,5.2,5.3,90908040
8049,5.2,5.3,90908040
8050,5.2,5.3,90908040
8051,5.2,5.3,90908040
8052,5.2,5.3,90908040
8053,5.2,5.3,90908040
8054,5.2,5.3,90908040
8055,5.2,5.3,90908040
8056,5.2,5.3,90912661
8057,5.2,5.3,90912661
8058,5.2,5.3,90912661
8059,5.2,5.3,90912661
8060,5.2,5.3,90912661
8061,5.2,5.3,90912661
8062,5.2,5.3,90912661
8063,5.2,5.3,90912661
8064,5.2,5.3,90912661
8065,5.2,5.3,90912661
8066,5.2,5.3,90947195
8067,5.2,5.3,90947195
8068,5.2,5.3,90947195
8069,5.2,5.3,90947195
8070,5.2,5.3,90947195
8071,5.2,5.3,90947195
8072,5.2,5.3,90947195
8073,5.2,5.3,90947195
8074,5.2,5.3,90947195
8075,5.2,5.3,90947195
8076,5.2,5.3,90951928
8077,5.2,5.3,90951928
8078,5.2,5.3,90951928
8079,5.2,5.3,90951928
8080,5.2,5.3,90951928
8081,5.2,5.3,90951928
8082,5.2,5.3,90951928
8083,5.2,5.3,90951928
8084,5.2,5.3,90951928
8085,5.2,5.3,90951928
8086,5.2,5.3,90105359
8087,5.2,5.3,90105359
8088,5.2,5.3,90105359
8089,5.2,5.3,90105359
8090,5.2,5.3,90105359
8091,5.2,5.3,90105359
8092,5.2,5.3,90105359
8093,5.2,5.3,90105359
8094,5.2,5.3,90105359
8095,5.2,5.3,90105359
8096,5.2,5.3,90120687
8097,5.2,5.3,90120687
8098,5.2,5.3,90120687
8099,5.2,5.3,90120687
8100,5.2,5.3,90120687
8101,5.2,5.3,90120687
8102,5.2,5.3,90120687
8103,5.2,5.3,90120687
8104,5.2,5.3,90120687
8105,5.2,5.3,90120687
8106,5.2,5.3,90130416
8107,5.2,5.3,90130416
8108,5.2,5.3,90130416
8109,5.2,5.3,90130416
8110,5.2,5.3,90130416
8111,5.2,5.3,90130416
8112,5.2,5.3,90130416
8113,5.2,5.3,90130416
8114,5.2,5.3,90130416
8115,5.2,5.3,90130416
8116,5.2,5.3,90130924
8117,5.2,5.3,90130924
8118,5.2,5.3,90130924
8119,5.2,5.3,90130924
8120,5.2,5.3,90130924
8121,5.2,5.3,90130924
8122,5.2,5.3,90130924
8123,5.2,5.3,90130924
8124,5.2,5.3,90130924
8125,5.2,5.3,90130924
8126,5.2,5.3,90132612
8127,5.2,5.3,90132612
8128,5.2,5.3,90132612
8129,5.2,5.3,90132612
8130,5.2,5.3,90132612
8131,5.2,5.3,90132612
8132,5.2,5.3,90132612
8133,5.2,5.3,90132612
8134,5.2,5.3,90132612
8135,5.2,5.3,90132612
8136,5.2,5.3,91336226
8137,5.2,5.3,91336226
8138,5.2,5.3,91336226
8139,5.2,5.3,91336226
8140,5.2,5.3,91336226
8141,5.2,5.3,91336226
8142,5.2,5.3,91336226
8143,5.2,5.3,91336226
8144,5.2,5.3,91336226
8145,5.2,5.3,91336226
8146,5.2,5.3,91336290
8147,5.2,5.3,91336290
8148,5.2,5.3,91336290
8149,5.2,5.3,91336290
8150,5.2,5.3,91336290
8151,5.2,5.3,91336290
8152,5.2,5.3,91336290
8153,5.2,5.3,91336290
8154,5.2,5.3,91336290
8155,5.2,5.3,91336290
8156,5.2,5.3,91571712
8157,5.2,5.3,91571712
8158,5.2,5.3,91571712
8159,5.2,5.3,91571712
8160,5.2,5.3,91571712
8161,5.2,5.3,91571712
8162,5.2,5.3,91571712
8163,5.2,5.3,91571712
8164,5.2,5.3,91571712
8165,5.2,5.3,91571712
8166,5.2,5.3,91572566
8167,5.2,5.3,91572566
8168,5.2,5.3,91572566
8169,5.2,5.3,91572566
8170,5.2,5.3,91572566
8171,5.2,5.3,91572566
8172,5.2,5.3,91572566
8173,5.2,5.3,91572566
8174,5.2,5.3,91572566
8175,5.2,5.3,91572566
8176,5.2,5.3,91587235
8177,5.2,5.3,91587235
8178,5.2,5.3,91587235
8179,5.2,5.3,91587235
8180,5.2,5.3,91587235
8181,5.2,5.3,91587235
8182,5.2,5.3,91587235
8183,5.2,5.3,91587235
8184,5.2,5.3,91587235
8185,5.2,5.3,91587235
8186,5.2,5.3,87705504
8187,5.2,5.3,87705504
8188,5.2,5.3,87705504
8189,5.2,5.3,87705504
8190,5.2,5.3,87705504
8191,5.2,5.3,87705504
8192,5.2,5.3,87705504
8193,5.2,5.3,87705504
8194,5.2,5.3,87705504
8195,5.2,5.3,87705504
8196,5.2,5.3,87708359
8197,5.2,5.3,87708359
8198,5.2,5.3,87708359
8199,5.2,5.3,87708359
8200,5.2,5.3,87708359
8201,5.2,5.3,87708359
8202,5.2,5.3,87708359
8203,5.2,5.3,87708359
8204,5.2,5.3,87708359
8205,5.2,5.3,87708359
8206,5.2,5.3,87709555
8207,5.2,5.3,87709555
8208,5.2,5.3,87709555
8209,5.2,5.3,87709555
8210,5.2,5.3,87709555
8211,5.2,5.3,87709555
8212,5.2,5.3,87709555
8213,5.2,5.3,87709555
8214,5.2,5.3,87709555
8215,5.2,5.3,87709555
8216,5.2,5.3,87850932
8217,5.2,5.3,87850932
8218,5.2,5.3,87850932
8219,5.2,5.3,87850932
8220,5.2,5.3,87850932
8221,5.2,5.3,87850932
8222,5.2,5.3,87850932
8223,5.2,5.3,87850932
8224,5.2,5.3,87850932
8225,5.2,5.3,87850932
8226,5.2,5.3,87852050
8227,5.2,5.3,87852050
8228,5.2,5.3,87852050
8229,5.2,5.3,87852050
8230,5.2,5.3,87852050
8231,5.2,5.3,87852050
8232,5.2,5.3,87852050
8233,5.2,5.3,87852050
8234,5.2,5.3,87852050
8235,5.2,5.3,87852050
8236,5.2,5.3,87875108
8237,5.2,5.3,87875108
8238,5.2,5.3,87875108
8239,5.2,5.3,87875108
8240,5.2,5.3,87875108
8241,5.2,5.3,87875108
8242,5.2,5.3,87875108
8243,5.2,5.3,87875108
8244,5.2,5.3,87875108
8245,5.2,5.3,87875108
8246,5.2,5.3,87880276
8247,5.2,5.3,87880276
8248,5.2,5.3,87880276
8249,5.2,5.3,87880276
8250,5.2,5.3,87880276
8251,5.2,5.3,87880276
8252,5.2,5.3,87880276
8253,5.2,5.3,87880276
8254,5.2,5.3,87880276
8255,5.2,5.3,87880276
8256,5.2,5.3,87882698
8257,5.2,5.3,87882698
8258,5.2,5.3,87882698
8259,5.2,5.3,87882698
8260,5.2,5.3,87882698
8261,5.2,5.3,87882698
8262,5.2,5.3,87882698
8263,5.2,5.3,87882698
8264,5.2,5.3,87882698
8265,5.2,5.3,87882698
8266,5.2,5.3,87883190
8267,5.2,5.3,87883190
8268,5.2,5.3,87883190
8269,5.2,5.3,87883190
8270,5.2,5.3,87883190
8271,5.2,5.3,87883190
8272,5.2,5.3,87883190
8273,5.2,5.3,87883190
8274,5.2,5.3,87883190
8275,5.2,5.3,87883190
8276,5.2,5.3,87901588
8277,5.2,5.3,87901588
8278,5.2,5.3,87901588
8279,5.2,5.3,87901588
8280,5.2,5.3,87901588
8281,5.2,5.3,87901588
8282,5.2,5.3,87901588
8283,5.2,5.3,87901588
8284,5.2,5.3,87901588
8285,5.2,5.3,87901588
8286,5.2,5.3,87908801
8287,5.2,5.3,87908801
8288,5.2,5.3,87908801
8289,5.2,5.3,87908801
8290,5.2,5.3,87908801
8291,5.2,5.3,87908801
8292,5.2,5.3,87908801
8293,5.2,5.3,87908801
8294,5.2,5.3,87908801
8295,5.2,5.3,87908801
8296,5.2,5.3,87925832
8297,5.2,5.3,87925832
8298,5.2,5.3,87925832
8299,5.2,5.3,87925832
8300,5.2,5.3,87925832
8301,5.2,5.3,87925832
8302,5.2,5.3,87925832
8303,5.2,5.3,87925832
8304,5.2,5.3,87925832
8305,5.2,5.3,87925832
8306,5.2,5.3,87929990
8307,5.2,5.3,87929990
8308,5.2,5.3,87929990
8309,5.2,5.3,87929990
8310,5.2,5.3,87929990
8311,5.2,5.3,87929990
8312,5.2,5.3,87929990
8313,5.2,5.3,87929990
8314,5.2,5.3,87929990
8315,5.2,5.3,87929990
8316,5.2,5.3,87933943
8317,5.2,5.3,87933943
8318,5.2,5.3,87933943
8319,5.2,5.3,87933943
8320,5.2,5.3,87933943
8321,5.2,5.3,87933943
8322,5.2,5.3,87933943
8323,5.2,5.3,87933943
8324,5.2,5.3,87933943
8325,5.2,5.3,87933943
8326,5.2,5.3,87942507
8327,5.2,5.3,87942507
8328,5.2,5.3,87942507
8329,5.2,5.3,87942507
8330,5.2,5.3,87942507
8331,5.2,5.3,87942507
8332,5.2,5.3,87942507
8333,5.2,5.3,87942507
8334,5.2,5.3,87942507
8335,5.2,5.3,87942507
8336,5.2,5.3,88089654
8337,5.2,5.3,88089654
8338,5.2,5.3,88089654
8339,5.2,5.3,88089654
8340,5.2,5.3,88089654
8341,5.2,5.3,88089654
8342,5.2,5.3,88089654
8343,5.2,5.3,88089654
8344,5.2,5.3,88089654
8345,5.2,5.3,88089654
8346,5.2,5.3,88092385
8347,5.2,5.3,88092385
8348,5.2,5.3,88092385
8349,5.2,5.3,88092385
8350,5.2,5.3,88092385
8351,5.2,5.3,88092385
8352,5.2,5.3,88092385
8353,5.2,5.3,88092385
8354,5.2,5.3,88092385
8355,5.2,5.3,88092385
8356,5.2,5.3,90117985
8357,5.2,5.3,90117985
8358,5.2,5.3,90117985
8359,5.2,5.3,90117985
8360,5.2,5.3,90117985
8361,5.2,5.3,90117985
8362,5.2,5.3,90117985
8363,5.2,5.3,90117985
8364,5.2,5.3,90117985
8365,5.2,5.3,90117985
8366,5.2,5.3,90274418
8367,5.2,5.3,90274418
8368,5.2,5.3,90274418
8369,5.2,5.3,90274418
8370,5.2,5.3,90274418
8371,5.2,5.3,90274418
8372,5.2,5.3,90274418
8373,5.2,5.3,90274418
8374,5.2,5.3,90274418
8375,5.2,5.3,90274418
8376,5.2,5.3,90297647
8377,5.2,5.3,90297647
8378,5.2,5.3,90297647
8379,5.2,5.3,90297647
8380,5.2,5.3,90297647
8381,5.2,5.3,90297647
8382,5.2,5.3,90297647
8383,5.2,5.3,90297647
8384,5.2,5.3,90297647
8385,5.2,5.3,90297647
8386,5.2,5.3,90307401
8387,5.2,5.3,90307401
8388,5.2,5.3,90307401
8389,5.2,5.3,90307401
8390,5.2,5.3,90307401
8391,5.2,5.3,90307401
8392,5.2,5.3,90307401
8393,5.2,5.3,90307401
8394,5.2,5.3,90307401
8395,5.2,5.3,90307401
8396,5.2,5.3,90331266
8397,5.2,5.3,90331266
8398,5.2,5.3,90331266
8399,5.2,5.3,90331266
8400,5.2,5.3,90331266
8401,5.2,5.3,90331266
8402,5.2,5.3,90331266
8403,5.2,5.3,90331266
8404,5.2,5.3,90331266
8405,5.2,5.3,90331266
8406,5.2,5.3,90331814
8407,5.2,5.3,90331814
8408,5.2,5.3,90331814
8409,5.2,5.3,90331814
8410,5.2,5.3,90331814
8411,5.2,5.3,90331814
8412,5.2,5.3,90331814
8413,5.2,5.3,90331814
8414,5.2,5.3,90331814
8415,5.2,5.3,90331814
8416,5.2,5.3,89213193
8417,5.2,5.3,89213193
8418,5.2,5.3,89213193
8419,5.2,5.3,89213193
8420,5.2,5.3,89213193
8421,5.2,5.3,89213193
8422,5.2,5.3,89213193
8423,5.2,5.3,89213193
8424,5.2,5.3,89213193
8425,5.2,5.3,89213193
8426,5.2,5.3,89226089
8427,5.2,5.3,89226089
8428,5.2,5.3,89226089
8429,5.2,5.3,89226089
8430,5.2,5.3,89226089
8431,5.2,5.3,89226089
8432,5.2,5.3,89226089
8433,5.2,5.3,89226089
8434,5.2,5.3,89226089
8435,5.2,5.3,89226089
8436,5.2,5.3,89230345
8437,5.2,5.3,89230345
8438,5.2,5.3,89230345
8439,5.2,5.3,89230345
8440,5.2,5.3,89230345
8441,5.2,5.3,89230345
8442,5.2,5.3,89230345
8443,5.2,5.3,89230345
8444,5.2,5.3,89230345
8445,5.2,5.3,89230345
8446,5.2,5.3,90339802
8447,5.2,5.3,90339802
8448,5.2,5.3,90339802
8449,5.2,5.3,90339802
8450,5.2,5.3,90339802
8451,5.2,5.3,90339802
8452,5.2,5.3,90339802
8453,5.2,5.3,90339802
8454,5.2,5.3,90339802
8455,5.2,5.3,90339802
8456,5.2,5.3,90340927
8457,5.2,5.3,90340927
8458,5.2,5.3,90340927
8459,5.2,5.3,90340927
8460,5.2,5.3,90340927
8461,5.2,5.3,90340927
8462,5.2,5.3,90340927
8463,5.2,5.3,90340927
8464,5.2,5.3,90340927
8465,5.2,5.3,90340927
8466,5.2,5.3,90473785
8467,5.2,5.3,90473785
8468,5.2,5.3,90473785
8469,5.2,5.3,90473785
8470,5.2,5.3,90473785
8471,5.2,5.3,90473785
8472,5.2,5.3,90473785
8473,5.2,5.3,90473785
8474,5.2,5.3,90473785
8475,5.2,5.3,90473785
8476,5.2,5.3,90484202
8477,5.2,5.3,90484202
8478,5.2,5.3,90484202
8479,5.2,5.3,90484202
8480,5.2,5.3,90484202
8481,5.2,5.3,90484202
8482,5.2,5.3,90484202
8483,5.2,5.3,90484202
8484,5.2,5.3,90484202
8485,5.2,5.3,90484202
8486,5.2,5.3,90314574
8487,5.2,5.3,90314574
8488,5.2,5.3,90314574
8489,5.2,5.3,90314574
8490,5.2,5.3,90314574
8491,5.2,5.3,90314574
8492,5.2,5.3,90314574
8493,5.2,5.3,90314574
8494,5.2,5.3,90314574
8495,5.2,5.3,90314574
8496,5.2,5.3,90333049
8497,5.2,5.3,90333049
8498,5.2,5.3,90333049
8499,5.2,5.3,90333049
8500,5.2,5.3,90333049
8501,5.2,5.3,90333049
8502,5.2,5.3,90333049
8503,5.2,5.3,90333049
8504,5.2,5.3,90333049
8505,5.2,5.3,90333049
8506,5.2,5.3,89459297
8507,5.2,5.3,89459297
8508,5.2,5.3,89459297
8509,5.2,5.3,89459297
8510,5.2,5.3,89459297
8511,5.2,5.3,89459297
8512,5.2,5.3,89459297
8513,5.2,5.3,89459297
8514,5.2,5.3,89459297
8515,5.2,5.3,89459297
8516,5.2,5.3,89467136
8517,5.2,5.3,89467136
8518,5.2,5.3,89467136
8519,5.2,5.3,89467136
8520,5.2,5.3,89467136
8521,5.2,5.3,89467136
8522,5.2,5.3,89467136
8523,5.2,5.3,89467136
8524,5.2,5.3,89467136
8525,5.2,5.3,89467136
8526,5.2,5.3,89599985
8527,5.2,5.3,89599985
8528,5.2,5.3,89599985
8529,5.2,5.3,89599985
8530,5.2,5.3,89599985
8531,5.2,5.3,89599985
8532,5.2,5.3,89599985
8533,5.2,5.3,89599985
8534,5.2,5.3,89599985
8535,5.2,5.3,89599985
8536,5.2,5.3,89607788
8537,5.2,5.3,89607788
8538,5.2,5.3,89607788
8539,5.2,5.3,89607788
8540,5.2,5.3,89607788
8541,5.2,5.3,89607788
8542,5.2,5.3,89607788
8543,5.2,5.3,89607788
8544,5.2,5.3,89607788
8545,5.2,5.3,89607788
8546,5.2,5.3,89610472
8547,5.2,5.3,89610472
8548,5.2,5.3,89610472
8549,5.2,5.3,89610472
8550,5.2,5.3,89610472
8551,5.2,5.3,89610472
8552,5.2,5.3,89610472
8553,5.2,5.3,89610472
8554,5.2,5.3,89610472
8555,5.2,5.3,89610472
8556,5.2,5.3,89645164
8557,5.2,5.3,89645164
8558,5.2,5.3,89645164
8559,5.2,5.3,89645164
8560,5.2,5.3,89645164
8561,5.2,5.3,89645164
8562,5.2,5.3,89645164
8563,5.2,5.3,89645164
8564,5.2,5.3,89645164
8565,5.2,5.3,89645164
8566,5.2,5.3,89656251
8567,5.2,5.3,89656251
8568,5.2,5.3,89656251
8569,5.2,5.3,89656251
8570,5.2,5.3,89656251
8571,5.2,5.3,89656251
8572,5.2,5.3,89656251
8573,5.2,5.3,89656251
8574,5.2,5.3,89656251
8575,5.2,5.3,89656251
8576,5.2,5.3,90046878
8577,5.2,5.3,90046878
8578,5.2,5.3,90046878
8579,5.2,5.3,90046878
8580,5.2,5.3,90046878
8581,5.2,5.3,90046878
8582,5.2,5.3,90046878
8583,5.2,5.3,90046878
8584,5.2,5.3,90046878
8585,5.2,5.3,90046878
8586,5.2,5.3,90122937
8587,5.2,5.3,90122937
8588,5.2,5.3,90122937
8589,5.2,5.3,90122937
8590,5.2,5.3,90122937
8591,5.2,5.3,90122937
8592,5.2,5.3,90122937
8593,5.2,5.3,90122937
8594,5.2,5.3,90122937
8595,5.2,5.3,90122937
8596,5.2,5.3,91601103
8597,5.2,5.3,91601103
8598,5.2,5.3,91601103
8599,5.2,5.3,91601103
8600,5.2,5.3,91601103
8601,5.2,5.3,91601103
8602,5.2,5.3,91601103
8603,5.2,5.3,91601103
8604,5.2,5.3,91601103
8605,5.2,5.3,91601103
8606,5.2,5.3,91615436
8607,5.2,5.3,91615436
8608,5.2,5.3,91615436
8609,5.2,5.3,91615436
8610,5.2,5.3,91615436
8611,5.2,5.3,91615436
8612,5.2,5.3,91615436
8613,5.2,5.3,91615436
8614,5.2,5.3,91615436
8615,5.2,5.3,91615436
8616,5.2,5.3,91766722
8617,5.2,5.3,91766722
8618,5.2,5.3,91766722
8619,5.2,5.3,91766722
8620,5.2,5.3,91766722
8621,5.2,5.3,91766722
8622,5.2,5.3,91766722
8623,5.2,5.3,91766722
8624,5.2,5.3,91766722
8625,5.2,5.3,91766722
8626,5.2,5.3,92022571
8627,5.2,5.3,92022571
8628,5.2,5.3,92022571
8629,5.2,5.3,92022571
8630,5.2,5.3,92022571
8631,5.2,5.3,92022571
8632,5.2,5.3,92022571
8633,5.2,5.3,92022571
8634,5.2,5.3,92022571
8635,5.2,5.3,92022571
8636,5.2,5.3,92046686
8637,5.2,5.3,92046686
8638,5.2,5.3,92046686
8639,5.2,5.3,92046686
8640,5.2,5.3,92046686
8641,5.2,5.3,92046686
8642,5.2,5.3,92046686
8643,5.2,5.3,92046686
8644,5.2,5.3,92046686
8645,5.2,5.3,92046686
8646,5.2,5.3,89668006
8647,5.2,5.3,89668006
8648,5.2,5.3,89668006
8649,5.2,5.3,89668006
8650,5.2,5.3,89668006
8651,5.2,5.3,89668006
8652,5.2,5.3,89668006
8653,5.2,5.3,89668006
8654,5.2,5.3,89668006
8655,5.2,5.3,89668006
8656,5.2,5.3,89693342
8657,5.2,5.3,89693342
8658,5.2,5.3,89693342
8659,5.2,5.3,89693342
8660,5.2,5.3,89693342
8661,5.2,5.3,89693342
8662,5.2,5.3,89693342
8663,5.2,5.3,89693342
8664,5.2,5.3,89693342
8665,5.2,5.3,89693342
8666,5.2,5.3,89696805
8667,5.2,5.3,89696805
8668,5.2,5.3,89696805
8669,5.2,5.3,89696805
8670,5.2,5.3,89696805
8671,5.2,5.3,89696805
8672,5.2,5.3,89696805
8673,5.2,5.3,89696805
8674,5.2,5.3,89696805
8675,5.2,5.3,89696805
8676,5.2,5.3,89700421
8677,5.2,5.3,89700421
8678,5.2,5.3,89700421
8679,5.2,5.3,89700421
8680,5.2,5.3,89700421
8681,5.2,5.3,89700421
8682,5.2,5.3,89700421
8683,5.2,5.3,89700421
8684,5.2,5.3,89700421
8685,5.2,5.3,89700421
8686,5.2,5.3,90055523
8687,5.2,5.3,90055523
8688,5.2,5.3,90055523
8689,5.2,5.3,90055523
8690,5.2,5.3,90055523
8691,5.2,5.3,90055523
8692,5.2,5.3,90055523
8693,5.2,5.3,90055523
8694,5.2,5.3,90055523
8695,5.2,5.3,90055523
8696,5.2,5.3,90063444
8697,5.2,5.3,90063444
8698,5.2,5.3,90063444
8699,5.2,5.3,90063444
8700,5.2,5.3,90063444
8701,5.2,5.3,90063444
8702,5.2,5.3,90063444
8703,5.2,5.3,90063444
8704,5.2,5.3,90063444
8705,5.2,5.3,90063444
8706,5.2,5.3,90071258
8707,5.2,5.3,90071258
8708,5.2,5.3,90071258
8709,5.2,5.3,90071258
8710,5.2,5.3,90071258
8711,5.2,5.3,90071258
8712,5.2,5.3,90071258
8713,5.2,5.3,90071258
8714,5.2,5.3,90071258
8715,5.2,5.3,90071258
8716,5.2,5.3,90104196
8717,5.2,5.3,90104196
8718,5.2,5.3,90104196
8719,5.2,5.3,90104196
8720,5.2,5.3,90104196
8721,5.2,5.3,90104196
8722,5.2,5.3,90104196
8723,5.2,5.3,90104196
8724,5.2,5.3,90104196
8725,5.2,5.3,90104196
8726,5.2,5.3,90117509
8727,5.2,5.3,90117509
8728,5.2,5.3,90117509
8729,5.2,5.3,90117509
8730,5.2,5.3,90117509
8731,5.2,5.3,90117509
8732,5.2,5.3,90117509
8733,5.2,5.3,90117509
8734,5.2,5.3,90117509
8735,5.2,5.3,90117509
8736,5.2,5.3,89485666
8737,5.2,5.3,89485666
8738,5.2,5.3,89485666
8739,5.2,5.3,89485666
8740,5.2,5.3,89485666
8741,5.2,5.3,89485666
8742,5.2,5.3,89485666
8743,5.2,5.3,89485666
8744,5.2,5.3,89485666
8745,5.2,5.3,89485666
8746,5.2,5.3,89485829
8747,5.2,5.3,89485829
8748,5.2,5.3,89485829
8749,5.2,5.3,89485829
8750,5.2,5.3,89485829
8751,5.2,5.3,89485829
8752,5.2,5.3,89485829
8753,5.2,5.3,89485829
8754,5.2,5.3,89485829
8755,5.2,5.3,89485829
8756,5.2,5.3,89514821
8757,5.2,5.3,89514821
8758,5.2,5.3,89514821
8759,5.2,5.3,89514821
8760,5.2,5.3,89514821
8761,5.2,5.3,89514821
8762,5.2,5.3,89514821
8763,5.2,5.3,89514821
8764,5.2,5.3,89514821
8765,5.2,5.3,89514821
8766,5.2,5.3,90044478
8767,5.2,5.3,90044478
8768,5.2,5.3,90044478
8769,5.2,5.3,90044478
8770,5.2,5.3,90044478
8771,5.2,5.3,90044478
8772,5.2,5.3,90044478
8773,5.2,5.3,90044478
8774,5.2,5.3,90044478
8775,5.2,5.3,90044478
8776,5.2,5.3,88840950
8777,5.2,5.3,88840950
8778,5.2,5.3,88840950
8779,5.2,5.3,88840950
8780,5.2,5.3,88840950
8781,5.2,5.3,88840950
8782,5.2,5.3,88840950
8783,5.2,5.3,88840950
8784,5.2,5.3,88840950
8785,5.2,5.3,88840950
8786,5.2,5.3,89422051
8787,5.2,5.3,89422051
8788,5.2,5.3,89422051
8789,5.2,5.3,89422051
8790,5.2,5.3,89422051
8791,5.2,5.3,89422051
8792,5.2,5.3,89422051
8793,5.2,5.3,89422051
8794,5.2,5.3,89422051
8795,5.2,5.3,89422051
8796,5.2,5.3,89422134
8797,5.2,5.3,89422134
8798,5.2,5.3,89422134
8799,5.2,5.3,89422134
8800,5.2,5.3,89422134
8801,5.2,5.3,89422134
8802,5.2,5.3,89422134
8803,5.2,5.3,89422134
8804,5.2,5.3,89422134
8805,5.2,5.3,89422134
