,from_tag,to_tag,job_id
4829,5.1.2,5.2,80451064
4830,5.1.2,5.2,80451066
4831,5.1.2,5.2,80782108
4832,5.1.2,5.2,80782109
4833,5.1.2,5.2,80782110
4834,5.1.2,5.2,80782111
4835,5.1.2,5.2,80782112
4836,5.1.2,5.2,80782113
4837,5.1.2,5.2,80782114
4838,5.1.2,5.2,80782115
4839,5.1.2,5.2,80782116
4840,5.1.2,5.2,80794220
4841,5.1.2,5.2,80794221
4842,5.1.2,5.2,80794222
4843,5.1.2,5.2,80794223
4844,5.1.2,5.2,80794224
4845,5.1.2,5.2,80794226
4846,5.1.2,5.2,80794227
4847,5.1.2,5.2,80794228
4848,5.1.2,5.2,80794229
4849,5.1.2,5.2,80843231
4850,5.1.2,5.2,80843233
4851,5.1.2,5.2,80843235
4852,5.1.2,5.2,80843236
4853,5.1.2,5.2,80843237
4854,5.1.2,5.2,80843238
4855,5.1.2,5.2,80843239
4856,5.1.2,5.2,80843240
4857,5.1.2,5.2,80843241
4858,5.1.2,5.2,58331054
4859,5.1.2,5.2,58403833
4860,5.1.2,5.2,58613309
4861,5.1.2,5.2,58753369
4862,5.1.2,5.2,58778834
4863,5.1.2,5.2,58576707
4864,5.1.2,5.2,58577111
4865,5.1.2,5.2,58585639
4866,5.1.2,5.2,58589351
4867,5.1.2,5.2,58660802
4868,5.1.2,5.2,58712563
4869,5.1.2,5.2,57458379
4870,5.1.2,5.2,57459828
4871,5.1.2,5.2,57470949
4872,5.1.2,5.2,57494823
4873,5.1.2,5.2,57507729
4874,5.1.2,5.2,57016372
4875,5.1.2,5.2,57016485
4876,5.1.2,5.2,57054062
4877,5.1.2,5.2,57769348
4878,5.1.2,5.2,57776455
4879,5.1.2,5.2,57777357
4880,5.1.2,5.2,57812608
4881,5.1.2,5.2,57917333
4882,5.1.2,5.2,57952206
4883,5.1.2,5.2,58724687
4884,5.1.2,5.2,58759815
4885,5.1.2,5.2,58762407
4886,5.1.2,5.2,58774040
4887,5.1.2,5.2,58775760
4888,5.1.2,5.2,58777367
4889,5.1.2,5.2,72176275
4890,5.1.2,5.2,72176276
4891,5.1.2,5.2,72176277
4892,5.1.2,5.2,72176279
4893,5.1.2,5.2,72176281
4894,5.1.2,5.2,72176285
4895,5.1.2,5.2,72176290
4896,5.1.2,5.2,72176291
4897,5.1.2,5.2,72176294
4898,5.1.2,5.2,72458983
4899,5.1.2,5.2,72458984
4900,5.1.2,5.2,72458987
4901,5.1.2,5.2,72458989
4902,5.1.2,5.2,72458991
4903,5.1.2,5.2,72458993
4904,5.1.2,5.2,72458994
4905,5.1.2,5.2,72458995
4906,5.1.2,5.2,72458996
4907,5.1.2,5.2,72458997
4908,5.1.2,5.2,72458998
4909,5.1.2,5.2,72466238
4910,5.1.2,5.2,72466239
4911,5.1.2,5.2,72466240
4912,5.1.2,5.2,72466241
4913,5.1.2,5.2,72466242
4914,5.1.2,5.2,72466243
4915,5.1.2,5.2,72466244
4916,5.1.2,5.2,72466245
4917,5.1.2,5.2,72466246
4918,5.1.2,5.2,72466247
4919,5.1.2,5.2,72466248
4920,5.1.2,5.2,72476381
4921,5.1.2,5.2,72476382
4922,5.1.2,5.2,72476384
4923,5.1.2,5.2,72476385
4924,5.1.2,5.2,72476386
4925,5.1.2,5.2,72476387
4926,5.1.2,5.2,72476388
4927,5.1.2,5.2,72476389
4928,5.1.2,5.2,72476390
4929,5.1.2,5.2,72476391
4930,5.1.2,5.2,72476392
4931,5.1.2,5.2,72529420
4932,5.1.2,5.2,72529421
4933,5.1.2,5.2,72529422
4934,5.1.2,5.2,72529423
4935,5.1.2,5.2,72529424
4936,5.1.2,5.2,72529425
4937,5.1.2,5.2,72529426
4938,5.1.2,5.2,72529427
4939,5.1.2,5.2,72529428
4940,5.1.2,5.2,72529429
4941,5.1.2,5.2,72529431
4942,5.1.2,5.2,72836087
4943,5.1.2,5.2,72836088
4944,5.1.2,5.2,72836089
4945,5.1.2,5.2,72836090
4946,5.1.2,5.2,72836091
4947,5.1.2,5.2,72836092
4948,5.1.2,5.2,72836093
4949,5.1.2,5.2,72836094
4950,5.1.2,5.2,72836095
4951,5.1.2,5.2,72836096
4952,5.1.2,5.2,73177787
4953,5.1.2,5.2,73177788
4954,5.1.2,5.2,73177789
4955,5.1.2,5.2,73177790
4956,5.1.2,5.2,73177791
4957,5.1.2,5.2,73177792
4958,5.1.2,5.2,73177793
4959,5.1.2,5.2,73177794
4960,5.1.2,5.2,73177795
4961,5.1.2,5.2,73177796
4962,5.1.2,5.2,73177797
4963,5.1.2,5.2,73182710
4964,5.1.2,5.2,73182711
4965,5.1.2,5.2,73182712
4966,5.1.2,5.2,73182714
4967,5.1.2,5.2,73182715
4968,5.1.2,5.2,73182717
4969,5.1.2,5.2,73182719
4970,5.1.2,5.2,73182720
4971,5.1.2,5.2,73182721
4972,5.1.2,5.2,73182722
4973,5.1.2,5.2,73182724
4974,5.1.2,5.2,73191762
4975,5.1.2,5.2,73191763
4976,5.1.2,5.2,73191764
4977,5.1.2,5.2,73191765
4978,5.1.2,5.2,73191766
4979,5.1.2,5.2,73191767
4980,5.1.2,5.2,73191769
4981,5.1.2,5.2,73191770
4982,5.1.2,5.2,73191771
4983,5.1.2,5.2,73191772
4984,5.1.2,5.2,73191773
4985,5.1.2,5.2,69934597
4986,5.1.2,5.2,69934598
4987,5.1.2,5.2,69934599
4988,5.1.2,5.2,69934600
4989,5.1.2,5.2,69934601
4990,5.1.2,5.2,69934602
4991,5.1.2,5.2,69934603
4992,5.1.2,5.2,69934604
4993,5.1.2,5.2,69934635
4994,5.1.2,5.2,69934636
4995,5.1.2,5.2,69934637
4996,5.1.2,5.2,69934638
4997,5.1.2,5.2,69934639
4998,5.1.2,5.2,69934640
4999,5.1.2,5.2,69934641
5000,5.1.2,5.2,69934642
5001,5.1.2,5.2,70019932
5002,5.1.2,5.2,70019933
5003,5.1.2,5.2,70019934
5004,5.1.2,5.2,70019935
5005,5.1.2,5.2,70019936
5006,5.1.2,5.2,70019937
5007,5.1.2,5.2,70019938
5008,5.1.2,5.2,70019939
5009,5.1.2,5.2,70027524
5010,5.1.2,5.2,70027525
5011,5.1.2,5.2,70027526
5012,5.1.2,5.2,70027527
5013,5.1.2,5.2,70027528
5014,5.1.2,5.2,70027529
5015,5.1.2,5.2,70027530
5016,5.1.2,5.2,70027531
5017,5.1.2,5.2,70080514
5018,5.1.2,5.2,70080516
5019,5.1.2,5.2,70080517
5020,5.1.2,5.2,70080518
5021,5.1.2,5.2,70080519
5022,5.1.2,5.2,70080521
5023,5.1.2,5.2,70080522
5024,5.1.2,5.2,70085250
5025,5.1.2,5.2,70085252
5026,5.1.2,5.2,70085254
5027,5.1.2,5.2,70085256
5028,5.1.2,5.2,70085257
5029,5.1.2,5.2,70085258
5030,5.1.2,5.2,70085259
5031,5.1.2,5.2,70090920
5032,5.1.2,5.2,70090921
5033,5.1.2,5.2,70090922
5034,5.1.2,5.2,70090924
5035,5.1.2,5.2,70090925
5036,5.1.2,5.2,70090926
5037,5.1.2,5.2,70090927
5038,5.1.2,5.2,70181477
5039,5.1.2,5.2,70181478
5040,5.1.2,5.2,70181479
5041,5.1.2,5.2,70181480
5042,5.1.2,5.2,70181481
5043,5.1.2,5.2,70181482
5044,5.1.2,5.2,70181483
5045,5.1.2,5.2,69927542
5046,5.1.2,5.2,69927543
5047,5.1.2,5.2,69927544
5048,5.1.2,5.2,69927545
5049,5.1.2,5.2,69927546
5050,5.1.2,5.2,69927547
5051,5.1.2,5.2,69927548
5052,5.1.2,5.2,69927549
5053,5.1.2,5.2,71957320
5054,5.1.2,5.2,71957321
5055,5.1.2,5.2,71957323
5056,5.1.2,5.2,71957326
5057,5.1.2,5.2,71957327
5058,5.1.2,5.2,71957329
5059,5.1.2,5.2,71957330
5060,5.1.2,5.2,71957395
5061,5.1.2,5.2,71957396
5062,5.1.2,5.2,71957397
5063,5.1.2,5.2,71957398
5064,5.1.2,5.2,71957399
5065,5.1.2,5.2,71957400
5066,5.1.2,5.2,71957401
5067,5.1.2,5.2,71961259
5068,5.1.2,5.2,71961260
5069,5.1.2,5.2,71961262
5070,5.1.2,5.2,71961263
5071,5.1.2,5.2,71961264
5072,5.1.2,5.2,71961268
5073,5.1.2,5.2,71961269
5074,5.1.2,5.2,71971018
5075,5.1.2,5.2,71971019
5076,5.1.2,5.2,71971020
5077,5.1.2,5.2,71971022
5078,5.1.2,5.2,71971023
5079,5.1.2,5.2,71971024
5080,5.1.2,5.2,71971025
5081,5.1.2,5.2,71971026
5082,5.1.2,5.2,71409434
5083,5.1.2,5.2,71409435
5084,5.1.2,5.2,71409436
5085,5.1.2,5.2,71409437
5086,5.1.2,5.2,71409438
5087,5.1.2,5.2,71409439
5088,5.1.2,5.2,71409440
5089,5.1.2,5.2,71426131
5090,5.1.2,5.2,71426132
5091,5.1.2,5.2,71426133
5092,5.1.2,5.2,71426134
5093,5.1.2,5.2,71426135
5094,5.1.2,5.2,71426136
5095,5.1.2,5.2,71426137
5096,5.1.2,5.2,71898132
5097,5.1.2,5.2,71898133
5098,5.1.2,5.2,71898134
5099,5.1.2,5.2,71898135
5100,5.1.2,5.2,71898136
5101,5.1.2,5.2,71898137
5102,5.1.2,5.2,71898138
5103,5.1.2,5.2,71912722
5104,5.1.2,5.2,71912723
5105,5.1.2,5.2,71912724
5106,5.1.2,5.2,71912725
5107,5.1.2,5.2,71912726
5108,5.1.2,5.2,71912727
5109,5.1.2,5.2,71912728
5110,5.1.2,5.2,65848958
5111,5.1.2,5.2,65848959
5112,5.1.2,5.2,65848960
5113,5.1.2,5.2,65874580
5114,5.1.2,5.2,65874581
5115,5.1.2,5.2,65874582
5116,5.1.2,5.2,66534561
5117,5.1.2,5.2,66534563
5118,5.1.2,5.2,66534564
5119,5.1.2,5.2,68435954
5120,5.1.2,5.2,68435955
5121,5.1.2,5.2,68435956
5122,5.1.2,5.2,68435957
5123,5.1.2,5.2,68813526
5124,5.1.2,5.2,68813527
5125,5.1.2,5.2,68813528
5126,5.1.2,5.2,68813530
5127,5.1.2,5.2,66085206
5128,5.1.2,5.2,66085207
5129,5.1.2,5.2,66085208
5130,5.1.2,5.2,66370160
5131,5.1.2,5.2,66370161
5132,5.1.2,5.2,66370162
5133,5.1.2,5.2,65140312
5134,5.1.2,5.2,68114764
5135,5.1.2,5.2,68114765
5136,5.1.2,5.2,68114766
5137,5.1.2,5.2,68114767
5138,5.1.2,5.2,69094946
5139,5.1.2,5.2,69094947
5140,5.1.2,5.2,69094948
5141,5.1.2,5.2,69094950
5142,5.1.2,5.2,69094951
5143,5.1.2,5.2,69095728
5144,5.1.2,5.2,69095729
5145,5.1.2,5.2,69095730
5146,5.1.2,5.2,69095731
5147,5.1.2,5.2,69095732
5148,5.1.2,5.2,69095796
5149,5.1.2,5.2,69095797
5150,5.1.2,5.2,69095798
5151,5.1.2,5.2,69095799
5152,5.1.2,5.2,69095800
5153,5.1.2,5.2,69097481
5154,5.1.2,5.2,69097482
5155,5.1.2,5.2,69097483
5156,5.1.2,5.2,69097484
5157,5.1.2,5.2,69097485
5158,5.1.2,5.2,69098819
5159,5.1.2,5.2,69098820
5160,5.1.2,5.2,69098821
5161,5.1.2,5.2,69098822
5162,5.1.2,5.2,69098823
5163,5.1.2,5.2,69099417
5164,5.1.2,5.2,69099418
5165,5.1.2,5.2,69099419
5166,5.1.2,5.2,69099420
5167,5.1.2,5.2,69099421
5168,5.1.2,5.2,69108185
5169,5.1.2,5.2,69108186
5170,5.1.2,5.2,69108187
5171,5.1.2,5.2,69108188
5172,5.1.2,5.2,69108189
5173,5.1.2,5.2,69144562
5174,5.1.2,5.2,69144563
5175,5.1.2,5.2,69144564
5176,5.1.2,5.2,69144565
5177,5.1.2,5.2,69144566
5178,5.1.2,5.2,69147583
5179,5.1.2,5.2,69147584
5180,5.1.2,5.2,69147585
5181,5.1.2,5.2,69147586
5182,5.1.2,5.2,69147587
5183,5.1.2,5.2,69155543
5184,5.1.2,5.2,69155545
5185,5.1.2,5.2,69155546
5186,5.1.2,5.2,69155547
5187,5.1.2,5.2,69155550
5188,5.1.2,5.2,69292254
5189,5.1.2,5.2,69292255
5190,5.1.2,5.2,69292256
5191,5.1.2,5.2,69292257
5192,5.1.2,5.2,69292258
5193,5.1.2,5.2,69294124
5194,5.1.2,5.2,69294125
5195,5.1.2,5.2,69294127
5196,5.1.2,5.2,69294130
5197,5.1.2,5.2,69294132
5198,5.1.2,5.2,69306517
5199,5.1.2,5.2,69306518
5200,5.1.2,5.2,69306519
5201,5.1.2,5.2,69306520
5202,5.1.2,5.2,69306521
5203,5.1.2,5.2,69306522
5204,5.1.2,5.2,69306523
5205,5.1.2,5.2,69306524
5206,5.1.2,5.2,69328249
5207,5.1.2,5.2,69328254
5208,5.1.2,5.2,69328255
5209,5.1.2,5.2,69328256
5210,5.1.2,5.2,69328259
5211,5.1.2,5.2,69328261
5212,5.1.2,5.2,69328264
5213,5.1.2,5.2,69328267
5214,5.1.2,5.2,68830713
5215,5.1.2,5.2,68830714
5216,5.1.2,5.2,68830715
5217,5.1.2,5.2,68830716
5218,5.1.2,5.2,68832845
5219,5.1.2,5.2,68832846
5220,5.1.2,5.2,68832847
5221,5.1.2,5.2,68832848
5222,5.1.2,5.2,68930989
5223,5.1.2,5.2,68930990
5224,5.1.2,5.2,68930991
5225,5.1.2,5.2,68930992
5226,5.1.2,5.2,68930993
5227,5.1.2,5.2,68952179
5228,5.1.2,5.2,68952182
5229,5.1.2,5.2,68952183
5230,5.1.2,5.2,68952185
5231,5.1.2,5.2,68952187
5232,5.1.2,5.2,69008943
5233,5.1.2,5.2,69008944
5234,5.1.2,5.2,69008945
5235,5.1.2,5.2,69008946
5236,5.1.2,5.2,69008948
5237,5.1.2,5.2,69103991
5238,5.1.2,5.2,69103993
5239,5.1.2,5.2,69103995
5240,5.1.2,5.2,69103996
5241,5.1.2,5.2,69103997
5242,5.1.2,5.2,69106010
5243,5.1.2,5.2,69106011
5244,5.1.2,5.2,69106012
5245,5.1.2,5.2,69106013
5246,5.1.2,5.2,69106014
5247,5.1.2,5.2,71778110
5248,5.1.2,5.2,71778111
5249,5.1.2,5.2,71778112
5250,5.1.2,5.2,71778113
5251,5.1.2,5.2,71778114
5252,5.1.2,5.2,71778115
5253,5.1.2,5.2,71778116
5254,5.1.2,5.2,71782726
5255,5.1.2,5.2,71782727
5256,5.1.2,5.2,71782728
5257,5.1.2,5.2,71782729
5258,5.1.2,5.2,71782730
5259,5.1.2,5.2,71782731
5260,5.1.2,5.2,71782732
5261,5.1.2,5.2,71791223
5262,5.1.2,5.2,71791224
5263,5.1.2,5.2,71791225
5264,5.1.2,5.2,71791226
5265,5.1.2,5.2,71791227
5266,5.1.2,5.2,71791228
5267,5.1.2,5.2,71791229
5268,5.1.2,5.2,71938874
5269,5.1.2,5.2,71938877
5270,5.1.2,5.2,71938878
5271,5.1.2,5.2,71938880
5272,5.1.2,5.2,71938882
5273,5.1.2,5.2,71938884
5274,5.1.2,5.2,71938885
5275,5.1.2,5.2,71942529
5276,5.1.2,5.2,71942530
5277,5.1.2,5.2,71942531
5278,5.1.2,5.2,71942532
5279,5.1.2,5.2,71942533
5280,5.1.2,5.2,71942534
5281,5.1.2,5.2,71942535
5282,5.1.2,5.2,71945166
5283,5.1.2,5.2,71945167
5284,5.1.2,5.2,71945168
5285,5.1.2,5.2,71945169
5286,5.1.2,5.2,71945170
5287,5.1.2,5.2,71945171
5288,5.1.2,5.2,71945172
5289,5.1.2,5.2,71945341
5290,5.1.2,5.2,71945342
5291,5.1.2,5.2,71945345
5292,5.1.2,5.2,71945346
5293,5.1.2,5.2,71945347
5294,5.1.2,5.2,71945349
5295,5.1.2,5.2,71945351
5296,5.1.2,5.2,72822432
5297,5.1.2,5.2,72822433
5298,5.1.2,5.2,72822434
5299,5.1.2,5.2,72822435
5300,5.1.2,5.2,72822436
5301,5.1.2,5.2,72822437
5302,5.1.2,5.2,72822438
5303,5.1.2,5.2,72822439
5304,5.1.2,5.2,72822440
5305,5.1.2,5.2,72822441
5306,5.1.2,5.2,72858202
5307,5.1.2,5.2,72858203
5308,5.1.2,5.2,72858204
5309,5.1.2,5.2,72858205
5310,5.1.2,5.2,72858206
5311,5.1.2,5.2,72858207
5312,5.1.2,5.2,72858208
5313,5.1.2,5.2,72858209
5314,5.1.2,5.2,72858211
5315,5.1.2,5.2,72858212
5316,5.1.2,5.2,72978150
5317,5.1.2,5.2,72978151
5318,5.1.2,5.2,72978152
5319,5.1.2,5.2,72978153
5320,5.1.2,5.2,72978154
5321,5.1.2,5.2,72978155
5322,5.1.2,5.2,72978156
5323,5.1.2,5.2,72978157
5324,5.1.2,5.2,72978158
5325,5.1.2,5.2,72978159
5326,5.1.2,5.2,72978160
5327,5.1.2,5.2,72985740
5328,5.1.2,5.2,72985741
5329,5.1.2,5.2,72985742
5330,5.1.2,5.2,72985743
5331,5.1.2,5.2,72985744
5332,5.1.2,5.2,72985745
5333,5.1.2,5.2,72985746
5334,5.1.2,5.2,72985747
5335,5.1.2,5.2,72985749
5336,5.1.2,5.2,72985750
5337,5.1.2,5.2,72985751
5338,5.1.2,5.2,72308815
5339,5.1.2,5.2,72308817
5340,5.1.2,5.2,72308819
5341,5.1.2,5.2,72308821
5342,5.1.2,5.2,72308823
5343,5.1.2,5.2,72308824
5344,5.1.2,5.2,72308826
5345,5.1.2,5.2,72308828
5346,5.1.2,5.2,72308830
5347,5.1.2,5.2,72309352
5348,5.1.2,5.2,72309353
5349,5.1.2,5.2,72309354
5350,5.1.2,5.2,72309355
5351,5.1.2,5.2,72309356
5352,5.1.2,5.2,72309357
5353,5.1.2,5.2,72309358
5354,5.1.2,5.2,72309359
5355,5.1.2,5.2,72309360
5356,5.1.2,5.2,72312239
5357,5.1.2,5.2,72312240
5358,5.1.2,5.2,72312241
5359,5.1.2,5.2,72312242
5360,5.1.2,5.2,72312243
5361,5.1.2,5.2,72312246
5362,5.1.2,5.2,72312248
5363,5.1.2,5.2,72312249
5364,5.1.2,5.2,72312252
5365,5.1.2,5.2,72312401
5366,5.1.2,5.2,72312402
5367,5.1.2,5.2,72312403
5368,5.1.2,5.2,72312404
5369,5.1.2,5.2,72312405
5370,5.1.2,5.2,72312406
5371,5.1.2,5.2,72312407
5372,5.1.2,5.2,72312408
5373,5.1.2,5.2,72312409
5374,5.1.2,5.2,72317543
5375,5.1.2,5.2,72317544
5376,5.1.2,5.2,72317546
5377,5.1.2,5.2,72317548
5378,5.1.2,5.2,72317550
5379,5.1.2,5.2,72317551
5380,5.1.2,5.2,72317553
5381,5.1.2,5.2,72317555
5382,5.1.2,5.2,72317557
5383,5.1.2,5.2,73163512
5384,5.1.2,5.2,73163513
5385,5.1.2,5.2,73163514
5386,5.1.2,5.2,73163515
5387,5.1.2,5.2,73163516
5388,5.1.2,5.2,73163517
5389,5.1.2,5.2,73163518
5390,5.1.2,5.2,73163519
5391,5.1.2,5.2,73163520
5392,5.1.2,5.2,73163521
5393,5.1.2,5.2,73163522
5394,5.1.2,5.2,73176434
5395,5.1.2,5.2,73176435
5396,5.1.2,5.2,73176436
5397,5.1.2,5.2,73176437
5398,5.1.2,5.2,73176438
5399,5.1.2,5.2,73176439
5400,5.1.2,5.2,73176440
5401,5.1.2,5.2,73176441
5402,5.1.2,5.2,73176443
5403,5.1.2,5.2,73176444
5404,5.1.2,5.2,73176445
5405,5.1.2,5.2,72472472
5406,5.1.2,5.2,72472473
5407,5.1.2,5.2,72472474
5408,5.1.2,5.2,72472475
5409,5.1.2,5.2,72472477
5410,5.1.2,5.2,72472479
5411,5.1.2,5.2,72472481
5412,5.1.2,5.2,72472484
5413,5.1.2,5.2,72472485
5414,5.1.2,5.2,72473266
5415,5.1.2,5.2,72473267
5416,5.1.2,5.2,72473268
5417,5.1.2,5.2,72473269
5418,5.1.2,5.2,72473270
5419,5.1.2,5.2,72473271
5420,5.1.2,5.2,72473272
5421,5.1.2,5.2,72473273
5422,5.1.2,5.2,72473274
5423,5.1.2,5.2,72473275
5424,5.1.2,5.2,72473276
5425,5.1.2,5.2,73220208
5426,5.1.2,5.2,73220209
5427,5.1.2,5.2,73220210
5428,5.1.2,5.2,73220211
5429,5.1.2,5.2,73220212
5430,5.1.2,5.2,73220213
5431,5.1.2,5.2,73220214
5432,5.1.2,5.2,73220215
5433,5.1.2,5.2,73220216
5434,5.1.2,5.2,73220217
5435,5.1.2,5.2,73220218
5436,5.1.2,5.2,73852297
5437,5.1.2,5.2,73852298
5438,5.1.2,5.2,73852300
5439,5.1.2,5.2,73852301
5440,5.1.2,5.2,73852302
5441,5.1.2,5.2,73852303
5442,5.1.2,5.2,73852305
5443,5.1.2,5.2,73852307
5444,5.1.2,5.2,73852309
5445,5.1.2,5.2,73852310
5446,5.1.2,5.2,73852311
5447,5.1.2,5.2,69421138
5448,5.1.2,5.2,69421139
5449,5.1.2,5.2,69421140
5450,5.1.2,5.2,69421141
5451,5.1.2,5.2,69421142
5452,5.1.2,5.2,69421143
5453,5.1.2,5.2,69421144
5454,5.1.2,5.2,69421145
5455,5.1.2,5.2,69421454
5456,5.1.2,5.2,69421455
5457,5.1.2,5.2,69421456
5458,5.1.2,5.2,69421457
5459,5.1.2,5.2,69421458
5460,5.1.2,5.2,69421459
5461,5.1.2,5.2,69421460
5462,5.1.2,5.2,69421461
5463,5.1.2,5.2,69424458
5464,5.1.2,5.2,69424459
5465,5.1.2,5.2,69424460
5466,5.1.2,5.2,69424461
5467,5.1.2,5.2,69424462
5468,5.1.2,5.2,69424463
5469,5.1.2,5.2,69424464
5470,5.1.2,5.2,69424465
5471,5.1.2,5.2,69412353
5472,5.1.2,5.2,69412354
5473,5.1.2,5.2,69412355
5474,5.1.2,5.2,69412356
5475,5.1.2,5.2,69412357
5476,5.1.2,5.2,69412358
5477,5.1.2,5.2,69412359
5478,5.1.2,5.2,69412360
5479,5.1.2,5.2,71952744
5480,5.1.2,5.2,71952745
5481,5.1.2,5.2,71952746
5482,5.1.2,5.2,71952747
5483,5.1.2,5.2,71952748
5484,5.1.2,5.2,71952749
5485,5.1.2,5.2,71952750
5486,5.1.2,5.2,71957142
5487,5.1.2,5.2,71957143
5488,5.1.2,5.2,71957144
5489,5.1.2,5.2,71957145
5490,5.1.2,5.2,71957146
5491,5.1.2,5.2,71957147
5492,5.1.2,5.2,71957148
5493,5.1.2,5.2,71960964
5494,5.1.2,5.2,71960965
5495,5.1.2,5.2,71960966
5496,5.1.2,5.2,71960967
5497,5.1.2,5.2,71960968
5498,5.1.2,5.2,71960969
5499,5.1.2,5.2,71960970
5500,5.1.2,5.2,71960974
5501,5.1.2,5.2,71439351
5502,5.1.2,5.2,71439352
5503,5.1.2,5.2,71439353
5504,5.1.2,5.2,71439354
5505,5.1.2,5.2,71439355
5506,5.1.2,5.2,71439356
5507,5.1.2,5.2,71439357
5508,5.1.2,5.2,71722767
5509,5.1.2,5.2,71722768
5510,5.1.2,5.2,71722771
5511,5.1.2,5.2,71722772
5512,5.1.2,5.2,71722773
5513,5.1.2,5.2,71722774
5514,5.1.2,5.2,71722775
5515,5.1.2,5.2,71729390
5516,5.1.2,5.2,71729391
5517,5.1.2,5.2,71729392
5518,5.1.2,5.2,71729393
5519,5.1.2,5.2,71729394
5520,5.1.2,5.2,71729395
5521,5.1.2,5.2,71729396
5522,5.1.2,5.2,71730394
5523,5.1.2,5.2,71730395
5524,5.1.2,5.2,71730396
5525,5.1.2,5.2,71730397
5526,5.1.2,5.2,71730398
5527,5.1.2,5.2,71730399
5528,5.1.2,5.2,71730400
5529,5.1.2,5.2,71746339
5530,5.1.2,5.2,71746340
5531,5.1.2,5.2,71746341
5532,5.1.2,5.2,71746342
5533,5.1.2,5.2,71746343
5534,5.1.2,5.2,71746344
5535,5.1.2,5.2,71746345
5536,5.1.2,5.2,71746623
5537,5.1.2,5.2,71746624
5538,5.1.2,5.2,71746625
5539,5.1.2,5.2,71746626
5540,5.1.2,5.2,71746627
5541,5.1.2,5.2,71746628
5542,5.1.2,5.2,71746630
5543,5.1.2,5.2,71747893
5544,5.1.2,5.2,71747894
5545,5.1.2,5.2,71747895
5546,5.1.2,5.2,71747896
5547,5.1.2,5.2,71747897
5548,5.1.2,5.2,71747898
5549,5.1.2,5.2,71747900
5550,5.1.2,5.2,71751967
5551,5.1.2,5.2,71751968
5552,5.1.2,5.2,71751969
5553,5.1.2,5.2,71751970
5554,5.1.2,5.2,71751971
5555,5.1.2,5.2,71751972
5556,5.1.2,5.2,71751973
5557,5.1.2,5.2,71757444
5558,5.1.2,5.2,71757445
5559,5.1.2,5.2,71757446
5560,5.1.2,5.2,71757447
5561,5.1.2,5.2,71757448
5562,5.1.2,5.2,71757449
5563,5.1.2,5.2,71757450
5564,5.1.2,5.2,71934800
5565,5.1.2,5.2,71934801
5566,5.1.2,5.2,71934802
5567,5.1.2,5.2,71934803
5568,5.1.2,5.2,71934804
5569,5.1.2,5.2,71934805
5570,5.1.2,5.2,71934806
5571,5.1.2,5.2,71936172
5572,5.1.2,5.2,71936173
5573,5.1.2,5.2,71936174
5574,5.1.2,5.2,71936175
5575,5.1.2,5.2,71936177
5576,5.1.2,5.2,71936179
5577,5.1.2,5.2,71936181
5578,5.1.2,5.2,71942140
5579,5.1.2,5.2,71942141
5580,5.1.2,5.2,71942142
5581,5.1.2,5.2,71942145
5582,5.1.2,5.2,71942146
5583,5.1.2,5.2,71942147
5584,5.1.2,5.2,71942148
5585,5.1.2,5.2,71950315
5586,5.1.2,5.2,71950316
5587,5.1.2,5.2,71950317
5588,5.1.2,5.2,71950318
5589,5.1.2,5.2,71950319
5590,5.1.2,5.2,71950320
5591,5.1.2,5.2,71950321
5592,5.1.2,5.2,72135639
5593,5.1.2,5.2,72135640
5594,5.1.2,5.2,72135641
5595,5.1.2,5.2,72135642
5596,5.1.2,5.2,72135643
5597,5.1.2,5.2,72135644
5598,5.1.2,5.2,72135645
5599,5.1.2,5.2,72135646
5600,5.1.2,5.2,72135647
5601,5.1.2,5.2,72255423
5602,5.1.2,5.2,72255424
5603,5.1.2,5.2,72255425
5604,5.1.2,5.2,72255426
5605,5.1.2,5.2,72255427
5606,5.1.2,5.2,72255428
5607,5.1.2,5.2,72255429
5608,5.1.2,5.2,72255430
5609,5.1.2,5.2,72255431
5610,5.1.2,5.2,72269214
5611,5.1.2,5.2,72269215
5612,5.1.2,5.2,72269216
5613,5.1.2,5.2,72269217
5614,5.1.2,5.2,72269218
5615,5.1.2,5.2,72269219
5616,5.1.2,5.2,72269220
5617,5.1.2,5.2,72269221
5618,5.1.2,5.2,72269222
5619,5.1.2,5.2,72274524
5620,5.1.2,5.2,72274525
5621,5.1.2,5.2,72274526
5622,5.1.2,5.2,72274527
5623,5.1.2,5.2,72274528
5624,5.1.2,5.2,72274529
5625,5.1.2,5.2,72274530
5626,5.1.2,5.2,72274531
5627,5.1.2,5.2,72274532
5628,5.1.2,5.2,72275820
5629,5.1.2,5.2,72275821
5630,5.1.2,5.2,72275822
5631,5.1.2,5.2,72275823
5632,5.1.2,5.2,72275824
5633,5.1.2,5.2,72275825
5634,5.1.2,5.2,72275826
5635,5.1.2,5.2,72275827
5636,5.1.2,5.2,72275828
5637,5.1.2,5.2,72310059
5638,5.1.2,5.2,72310060
5639,5.1.2,5.2,72310061
5640,5.1.2,5.2,72310065
5641,5.1.2,5.2,72310066
5642,5.1.2,5.2,72310067
5643,5.1.2,5.2,72310068
5644,5.1.2,5.2,72310069
5645,5.1.2,5.2,72310071
5646,5.1.2,5.2,72316700
5647,5.1.2,5.2,72316701
5648,5.1.2,5.2,72316702
5649,5.1.2,5.2,72316704
5650,5.1.2,5.2,72316706
