,issue_id,version_name,version_id
2158,30855,2.4,11573
2159,30850,2.4,11573
2160,28332,2.4,11573
2161,30750,2.4.1,11574
2162,31159,2.4.1,11574
2163,31316,2.4,11573
2164,30609,2.4,11573
2165,30657,2.4,11573
2166,30590,2.4,11573
2167,31317,2.4,11573
2168,30651,2.4,11573
2169,31822,2.4,11573
2170,26976,2.3.1,11572
2171,28403,2.4,11573
2172,30536,2.3.1,11572
2173,32450,2.4,11573
2174,30549,2.4,11573
2175,30535,2.3.1,11572
2176,30320,2.4,11573
2177,30603,2.3.1,11572
2178,30111,2.3,11571
2179,31307,2.3.1,11572
2180,30705,2.3,11571
2181,30417,2.2,11570
2182,30579,2.4,11573
2183,30503,2.4,11573
2184,28941,2.3,11571
2185,27117,2.2,11570
2186,31628,2.3,11571
2187,27433,2.3,11571
2188,30826,2.3.1,11572
2189,30831,2.3.1,11572
2190,28369,2.4,11573
2191,27250,2.3,11571
2192,30594,2.4,11573
2193,30575,2.3,11571
2194,30647,2.3.1,11572
2195,30267,2.3,11571
2196,30267,2.3.1,11572
2197,30551,2.3,11571
2198,30551,2.3.1,11572
2199,31303,2.3,11571
2200,31302,2.2,11570
2201,30315,2.3,11571
2202,30315,2.3.1,11572
2203,30776,2.3,11571
2204,30456,2.3,11571
2205,31298,2.3,11571
2206,32402,2.1.2,11569
2207,32402,2.2,11570
2208,32402,2.3,11571
2209,30585,2.3,11571
2210,30571,2.2,11570
2211,31279,2.2,11570
2212,30903,2.3,11571
2213,30250,2.3,11571
2214,29547,2.3,11571
2215,31296,2.2,11570
2216,31295,2.3,11571
2217,26815,2.2,11570
2218,26815,2.3,11571
2219,30321,2.2,11570
2220,30321,2.3,11571
2221,28822,2.3,11571
2222,28519,2.2,11570
2223,26611,DEV-MAVEN-PLUGIN-0.8 ,11523
2224,31160,2.3,11571
2225,29954,2.2,11570
2226,30387,2.2,11570
2227,30387,2.3,11571
2228,28375,2.2,11570
2229,29877,2.3,11571
2230,30560,2.2,11570
2231,30458,2.2,11570
2232,30464,2.2,11570
2233,28290,2.2,11570
2234,30181,2.2,11570
2235,30181,2.3,11571
2236,30542,2.2,11570
2237,28223,2.2,11570
2238,31294,2.2,11570
2239,29904,2.2,11570
2240,30534,2.2,11570
2241,30515,2.2,11570
2242,28390,2.2,11570
2243,28390,2.3,11571
2244,30082,2.2,11570
2245,32346,2.2,11570
2246,28255,2.3,11571
2247,28428,2.2,11570
2248,30508,2.2,11570
2249,29934,2.3,11571
2250,28200,2.2,11570
2251,27266,2.2,11570
2252,31284,2.2,11570
2253,30566,2.2,11570
2254,31286,1.12,11564
2255,31286,2.0.1,11566
2256,31286,2.1.1,11568
2257,31286,2.2,11570
2258,31289,2.2,11570
2259,28176,2.1.2,11569
2260,28176,2.2,11570
2261,30293,2.2,11570
2262,29175,2.2,11570
2263,30282,2.2,11570
2264,32331,2.2,11570
2265,31282,2.2,11570
2266,32408,2.2,11570
2267,31287,2.2,11570
2268,29022,2.2,11570
2269,26808,2.2,11570
2270,29826,2.2,11570
2271,28234,2.2,11570
2272,31275,2.2,11570
2273,28803,2.1.2,11569
2274,26809,2.2,11570
2275,31579,2.2,11570
2276,30570,2.2,11570
2277,32349,2.0.1,11566
2278,30518,2.2,11570
2279,31281,2.2,11570
2280,32336,2.2,11570
2281,31280,2.2,11570
2282,27478,2.2,11570
2283,31213,2.2,11570
2284,29202,2.2,11570
2285,30359,2.2,11570
2286,30359,2.3,11571
2287,27573,2.2,11570
2288,32401,2.2,11570
2289,27236,2.2,11570
2290,31273,2.2,11570
2291,31274,2.2,11570
2292,31268,2.2,11570
2293,32400,2.2,11570
2294,27557,2.2,11570
2295,30672,2.2,11570
2296,26740,2.1.2,11569
2297,31267,2.1.2,11569
2298,30221,2.2,11570
2299,30528,2.0.1,11566
2300,32334,2.1,11567
2301,32334,2.1.1,11568
2302,32334,2.1.2,11569
2303,30561,2.2,11570
2304,28430,2.1.2,11569
2305,31266,2.1.2,11569
2306,29567,2.1.2,11569
2307,30511,2.1.2,11569
2308,31270,2.2,11570
2309,28376,2.2,11570
2310,31265,2.2,11570
2311,29363,2.1,11567
2312,28190,2.1.2,11569
2313,30442,2.0,11565
2314,30442,2.1,11567
2315,30720,2.1.2,11569
2316,31263,2.1.1,11568
2317,27490,2.1.2,11569
2318,31271,2.1.2,11569
2319,27232,1.11.1,11556
2320,29853,2.1,11567
2321,29196,2.1,11567
2322,29196,2.1.1,11568
2323,29196,2.1.2,11569
2324,29412,2.1.2,11569
2325,32320,2.1.2,11569
2326,27607,2.1.2,11569
2327,30396,2.1.2,11569
2328,29381,2.1.2,11569
2329,31627,2.1.2,11569
2330,29262,2.1.2,11569
2331,32075,2.1.2,11569
2332,32322,2.1,11567
2333,30475,2.0.1,11566
2334,32240,2.1.2,11569
2335,29504,2.2,11570
2336,32321,2.1.2,11569
2337,31255,2.1.2,11569
2338,29089,2.1,11567
2339,29089,2.1.1,11568
2340,29089,2.1.2,11569
2341,29083,2.1.2,11569
2342,26854,2.1.1,11568
2343,32021,2.1,11567
2344,29712,2.1.1,11568
2345,29712,2.1.2,11569
2346,29837,2.1,11567
2347,29575,2.1.1,11568
2348,32397,1.10.1,11554
2349,31221,2.1,11567
2350,32316,2.0.1,11566
2351,31269,2.1.1,11568
2352,31241,2.0.1,11566
2353,31241,2.1.1,11568
2354,27544,2.1,11567
2355,30843,2.0.1,11566
2356,30843,2.1.1,11568
2357,32317,2.1,11567
2358,31258,2.1,11567
2359,31254,2.0.1,11566
2360,32301,2.1,11567
2361,28068,2.1,11567
2362,32337,2.1,11567
2363,27230,2.0.1,11566
2364,28730,2.0.1,11566
2365,28730,2.1,11567
2366,31248,2.0.1,11566
2367,30823,2.0.1,11566
2368,28549,2.0.1,11566
2369,30479,2.0.1,11566
2370,30494,2.0.1,11566
2371,30460,1.12,11564
2372,30499,2.0.1,11566
2373,31250,2.0.1,11566
2374,30287,2.1,11567
2375,32395,2.0.1,11566
2376,26587,2.0.1,11566
2377,29185,2.0,11565
2378,29185,2.0.1,11566
2379,29072,2.0.1,11566
2380,27207,2.0.1,11566
2381,30094,2.0.1,11566
2382,27810,2.0.1,11566
2383,31253,1.12,11564
2384,32285,2.0.1,11566
2385,32292,2.0.1,11566
2386,30447,2.1,11567
2387,28268,2.0.1,11566
2388,29491,2.0.1,11566
2389,27346,2.0.1,11566
2390,30336,2.0.1,11566
2391,31225,2.0.1,11566
2392,31247,2.0.1,11566
2393,29864,2.0,11565
2394,30525,1.12,11564
2395,30525,2.0.1,11566
2396,30150,2.0.1,11566
2397,26812,2.0.1,11566
2398,26801,2.0.1,11566
2399,32177,2.0.1,11566
2400,30420,1.12,11564
2401,31238,1.12,11564
2402,30459,1.9.1,11551
2403,30459,1.9.2,11552
2404,30459,1.10,11553
2405,30459,1.10.1,11554
2406,30459,1.11,11555
2407,30459,1.11.1,11556
2408,30459,1.12,11564
2409,30459,2.0,11565
2410,30459,2.0.1,11566
2411,30487,1.9.1,11551
2412,30487,1.9.2,11552
2413,30487,1.10,11553
2414,30487,1.10.1,11554
2415,30487,1.11,11555
2416,30487,1.11.1,11556
2417,30487,1.12,11564
2418,30487,2.0,11565
2419,30487,2.0.1,11566
2420,28202,2.0.1,11566
2421,30411,2.0,11565
2422,30480,2.0.1,11566
2423,31236,2.0.1,11566
2424,30462,1.12,11564
2425,30493,1.12,11564
2426,28731,2.0,11565
2427,31249,1.11,11555
2428,28370,2.0.1,11566
2429,29073,2.0.1,11566
2430,28749,2.0,11565
2431,28749,2.0.1,11566
2432,31231,2.1,11567
2433,30088,2.0.1,11566
2434,28728,2.0.1,11566
2435,30752,2.0.1,11566
2436,30265,2.0.1,11566
2437,30399,2.0,11565
2438,30399,2.0.1,11566
2439,31237,2.0.1,11566
2440,27002,1.12,11564
2441,30332,2.0,11565
2442,31228,1.12,11564
2443,32121,1.12,11564
2444,30962,1.12,11564
2445,31227,1.12,11564
2446,30305,1.12,11564
2447,30395,1.12,11564
2448,30469,1.12,11564
2449,30206,1.12,11564
2450,30335,1.9.1,11551
2451,30335,1.9.2,11552
2452,30335,1.10,11553
2453,30335,1.10.1,11554
2454,30335,1.11,11555
2455,30335,1.11.1,11556
2456,30335,1.12,11564
2457,27254,1.12,11564
2458,31226,1.12,11564
2459,30356,1.12,11564
2460,27653,1.12,11564
2461,30853,1.12,11564
2462,29799,1.12,11564
2463,30440,1.12,11564
2464,29132,1.12,11564
2465,30587,1.12,11564
2466,28053,1.12,11564
2467,30361,1.12,11564
2468,28093,1.12,11564
2469,26803,1.12,11564
2470,30338,1.12,11564
2471,30340,1.12,11564
2472,31218,1.12,11564
2473,31714,1.12,11564
2474,27262,1.12,11564
2475,28553,1.12,11564
2476,30393,1.12,11564
2477,27748,1.12,11564
2478,32328,1.12,11564
2479,32325,1.12,11564
2480,27257,1.12,11564
2481,30341,1.12,11564
2482,32125,1.12,11564
2483,32332,1.11.1,11556
2484,32332,1.12,11564
2485,29969,1.12,11564
2486,31224,1.11,11555
2487,30344,1.12,11564
2488,31215,1.12,11564
2489,31216,1.12,11564
2490,30243,1.12,11564
2491,28714,1.12,11564
2492,30225,1.11,11555
2493,30225,1.11.1,11556
2494,30225,1.12,11564
2495,31209,1.12,11564
2496,28705,1.12,11564
2497,32398,1.12,11564
2498,32203,1.12,11564
2499,32394,1.12,11564
2500,30377,1.12,11564
2501,30368,1.9.1,11551
2502,30368,1.9.2,11552
2503,30368,1.10,11553
2504,30368,1.10.1,11554
2505,30368,1.11,11555
2506,30368,1.11.1,11556
2507,30368,1.12,11564
2508,31211,1.12,11564
2509,30300,1.11.1,11556
2510,31210,1.12,11564
2511,29273,1.12,11564
2512,31107,1.11.1,11556
2513,30302,1.11.1,11556
2514,31196,1.12,11564
2515,31206,1.11.1,11556
2516,29342,1.11.1,11556
2517,27229,1.11.1,11556
2518,27754,1.11.1,11556
2519,31201,1.12,11564
2520,30357,2.0.1,11566
2521,26816,1.12,11564
2522,32298,1.11.1,11556
2523,26769,1.11.1,11556
2524,30404,1.11.1,11556
2525,28884,1.11.1,11556
2526,32132,1.11.1,11556
2527,29045,1.9.1,11551
2528,29045,1.9.2,11552
2529,29045,1.10,11553
2530,29045,1.10.1,11554
2531,29045,1.11,11555
2532,29045,1.11.1,11556
2533,31200,1.11.1,11556
2534,30231,1.11,11555
2535,32391,1.11.1,11556
2536,28926,1.11,11555
2537,30365,1.10.1,11554
2538,31194,1.11.1,11556
2539,28736,1.11.1,11556
2540,30468,1.11.1,11556
2541,28707,1.11.1,11556
2542,27030,1.11.1,11556
2543,32360,1.11,11555
2544,27159,1.11.1,11556
2545,31192,1.11.1,11556
2546,28968,1.11,11555
2547,30643,1.11,11555
2548,31185,1.11,11555
2549,26842,1.11.1,11556
2550,29967,1.11.1,11556
2551,28661,1.11.1,11556
2552,27962,1.11.1,11556
2553,32390,1.11,11555
2554,28668,1.11,11555
2555,32269,1.11,11555
2556,30424,1.11,11555
2557,31190,1.11,11555
2558,31188,1.11,11555
2559,31191,1.9.1,11551
2560,31191,1.9.2,11552
2561,31191,1.10,11553
2562,31191,1.10.1,11554
2563,31191,1.11,11555
2564,28513,1.11,11555
2565,28221,1.11,11555
2566,28230,1.11,11555
2567,30113,1.9.2,11552
2568,32387,1.11,11555
2569,28224,1.11,11555
2570,31183,1.11,11555
2571,30234,1.11,11555
2572,28216,1.11,11555
2573,31186,1.11,11555
2574,31181,1.11,11555
2575,26817,1.11,11555
2576,29141,1.11,11555
2577,31175,1.11,11555
2578,30414,1.11,11555
2579,31179,1.9.1,11551
2580,31179,1.9.2,11552
2581,31179,1.10,11553
2582,31179,1.10.1,11554
2583,30370,1.10.1,11554
2584,32330,1.10.1,11554
2585,28558,1.10.1,11554
2586,28678,1.10.1,11554
2587,31174,1.10.1,11554
2588,32265,1.10.1,11554
2589,30135,1.8,11549
2590,30135,1.9,11550
2591,30135,1.9.1,11551
2592,30135,1.9.2,11552
2593,30135,1.10,11553
2594,30135,1.10.1,11554
2595,29140,1.10.1,11554
2596,28565,1.10.1,11554
2597,31170,1.10,11553
2598,28552,1.10.1,11554
2599,32383,1.10.1,11554
2600,31169,1.10.1,11554
2601,28555,1.10,11553
2602,28555,1.10.1,11554
2603,28560,1.10,11553
2604,28560,1.10.1,11554
2605,28641,1.10,11553
2606,28641,1.10.1,11554
2607,31168,1.10.1,11554
2608,28573,1.10.1,11554
2609,27184,1.10.1,11554
2610,32381,1.10.1,11554
2611,30279,1.10.1,11554
2612,28564,1.10.1,11554
2613,31165,1.10,11553
2614,27434,1.9,11550
2615,28568,1.10.1,11554
2616,32382,1.10.1,11554
2617,31163,1.10.1,11554
2618,27477,1.10.1,11554
2619,29090,1.10.1,11554
2620,31166,1.10.1,11554
2621,28550,1.10.1,11554
2622,28545,1.9.2,11552
2623,28537,1.10,11553
2624,28537,1.10.1,11554
2625,28533,1.10.1,11554
2626,29907,1.10.1,11554
2627,28701,1.10.1,11554
2628,31158,1.10.1,11554
2629,28188,1.9.2,11552
2630,32245,1.9.2,11552
2631,30963,1.10.1,11554
2632,28183,1.10,11553
2633,30201,1.11,11555
2634,30109,1.10,11553
2635,30109,1.10.1,11554
2636,30083,1.10.1,11554
2637,28463,1.10,11553
2638,28580,1.10.1,11554
2639,31156,1.10.1,11554
2640,27423,1.9,11550
2641,27423,1.9.1,11551
2642,27423,1.9.2,11552
2643,27423,1.10,11553
2644,27423,1.10.1,11554
2645,26505,1.9,11550
2646,26505,1.9.1,11551
2647,26505,1.9.2,11552
2648,26505,1.10,11553
2649,26505,1.10.1,11554
2650,27592,1.10,11553
2651,27592,1.10.1,11554
2652,30519,1.9,11550
2653,30519,1.9.1,11551
2654,30519,1.9.2,11552
2655,30519,1.10,11553
2656,30519,1.10.1,11554
2657,31028,1.10,11553
2658,31028,1.10.1,11554
2659,32324,1.10,11553
2660,28722,1.9.2,11552
2661,31153,1.10,11553
2662,27265,1.10,11553
2663,28584,1.10,11553
2664,31154,1.10,11553
2665,26896,1.10,11553
2666,32194,1.9.2,11552
2667,28527,1.8,11549
2668,28534,1.7,11548
2669,32128,1.9,11550
2670,32128,1.9.1,11551
2671,32128,1.9.2,11552
2672,26886,1.9,11550
2673,31151,1.9,11550
2674,26470,1.9,11550
2675,27227,1.9.2,11552
2676,26739,1.10,11553
2677,28203,1.9.2,11552
2678,28472,1.9.2,11552
2679,26558,1.10,11553
2680,32380,1.9.2,11552
2681,26563,1.9.2,11552
2682,26482,1.10,11553
2683,32219,1.9.2,11552
2684,28536,1.10,11553
2685,28679,1.9,11550
2686,28679,1.9.1,11551
2687,28679,1.9.2,11552
2688,28679,1.10,11553
2689,31149,1.9,11550
2690,31149,1.9.1,11551
2691,31149,1.9.2,11552
2692,31149,1.10,11553
2693,28496,1.10,11553
2694,26483,1.10,11553
2695,30249,1.10,11553
2696,28094,1.9.1,11551
2697,28094,1.9.2,11552
2698,28094,1.10,11553
2699,28783,1.10,11553
2700,26572,1.10,11553
2701,28789,1.10,11553
2702,30232,1.10,11553
2703,28766,1.10,11553
2704,31148,1.10,11553
2705,31146,1.9.2,11552
2706,28782,1.9,11550
2707,28782,1.9.1,11551
2708,28782,1.9.2,11552
2709,31145,1.9.2,11552
2710,28768,1.9.2,11552
2711,31144,1.9,11550
2712,31144,1.9.1,11551
2713,31144,1.9.2,11552
2714,31144,1.10,11553
2715,28423,1.9.2,11552
2716,28777,1.9.2,11552
2717,28288,1.9,11550
2718,30732,1.8,11549
2719,30732,1.9,11550
2720,28767,1.9,11550
2721,28767,1.9.1,11551
2722,28767,1.9.2,11552
2723,31055,1.9.2,11552
2724,31137,1.9.2,11552
2725,28772,1.9,11550
2726,28770,1.9.2,11552
2727,27321,1.9.2,11552
2728,30401,1.8,11549
2729,30401,1.9,11550
2730,30401,1.9.1,11551
2731,30401,1.9.2,11552
2732,30401,1.10,11553
2733,31138,1.9.2,11552
2734,32274,1.9.2,11552
2735,31134,1.9.2,11552
2736,28754,1.9.2,11552
2737,30072,1.8,11549
2738,31072,1.9.2,11552
2739,32131,1.8,11549
2740,28748,1.8,11549
2741,32146,1.8,11549
2742,26616,1.8,11549
2743,28751,1.9.2,11552
2744,32273,1.9.1,11551
2745,28753,1.9.1,11551
2746,32271,1.9.2,11552
2747,28738,1.9.1,11551
2748,28486,1.8,11549
2749,30198,1.8,11549
2750,28739,1.9.2,11552
2751,31128,1.9.2,11552
2752,28237,1.9.2,11552
2753,31130,1.9.2,11552
2754,28729,1.9,11550
2755,28729,1.9.1,11551
2756,28729,1.9.2,11552
2757,28735,1.9.2,11552
2758,31088,1.9,11550
2759,31088,1.9.1,11551
2760,31088,1.9.2,11552
2761,28727,1.8,11549
2762,29026,1.10,11553
2763,31127,1.8,11549
2764,31127,1.9,11550
2765,31127,1.9.1,11551
2766,31127,1.9.2,11552
2767,28741,1.9.2,11552
2768,28758,1.9.2,11552
2769,31125,1.9.2,11552
2770,28871,1.9.2,11552
2771,28858,1.9.2,11552
2772,28862,1.8,11549
2773,28870,1.9,11550
2774,28870,1.9.1,11551
2775,28870,1.9.2,11552
2776,28824,1.10,11553
2777,32279,1.9,11550
2778,28866,1.9,11550
2779,28866,1.9.1,11551
2780,31126,1.9,11550
2781,31126,1.9.1,11551
2782,28847,1.9,11550
2783,31120,1.9,11550
2784,31124,1.9,11550
2785,28864,1.9,11550
2786,28100,1.9,11550
2787,30391,1.9,11550
2788,28856,1.8,11549
2789,28851,1.9,11550
2790,32282,1.9,11550
2791,27269,1.9,11550
2792,30376,1.9,11550
2793,28062,1.9,11550
2794,31123,1.9,11550
2795,28854,1.8,11549
2796,28854,1.9,11550
2797,28857,1.9,11550
2798,28849,1.9,11550
2799,28848,1.9,11550
2800,28850,1.9,11550
2801,28842,1.9,11550
2802,28844,1.9,11550
2803,28840,1.9,11550
2804,32386,1.9,11550
2805,28832,1.9,11550
2806,28839,1.9,11550
2807,26876,1.9,11550
2808,31121,1.9,11550
2809,28833,1.9,11550
2810,26602,1.9,11550
2811,31119,1.8,11549
2812,31119,1.9,11550
2813,28820,1.8,11549
2814,30239,1.8,11549
2815,30239,1.9,11550
2816,28814,1.8,11549
2817,30509,1.8,11549
2818,27899,1.8,11549
2819,27239,1.8,11549
2820,32272,1.8,11549
2821,28800,1.8,11549
2822,32356,1.8,11549
2823,29206,1.8,11549
2824,31115,1.8,11549
2825,31018,1.8,11549
2826,31018,1.9,11550
2827,26580,1.8,11549
2828,26579,1.9,11550
2829,28794,1.8,11549
2830,32389,1.10,11553
2831,31111,1.8,11549
2832,28793,1.7,11548
2833,28793,1.8,11549
2834,32428,1.8,11549
2835,30943,1.8,11549
2836,30087,1.8,11549
2837,31113,1.8,11549
2838,32275,1.8,11549
2839,32270,1.8,11549
2840,28645,1.8,11549
2841,31104,1.8,11549
2842,26516,1.8,11549
2843,28264,1.8,11549
2844,31103,1.7,11548
2845,28624,1.7,11548
2846,26519,1.7,11548
2847,31105,1.7,11548
2848,27664,1.8,11549
2849,29210,1.8,11549
2850,32267,1.8,11549
2851,30254,1.8,11549
2852,28691,1.7,11548
2853,28663,1.7,11548
2854,26546,1.7,11548
2855,31097,1.7,11548
2856,28572,1.7,11548
2857,28607,1.6,11547
2858,28607,1.7,11548
2859,28607,1.8,11549
2860,28607,1.9,11550
2861,28610,1.7,11548
2862,27409,1.7,11548
2863,30323,1.8,11549
2864,26600,1.7,11548
2865,31093,1.7,11548
2866,28186,1.7,11548
2867,28588,1.7,11548
2868,30248,1.6,11547
2869,30248,1.7,11548
2870,30248,1.8,11549
2871,28892,1.7,11548
2872,29004,1.7,11548
2873,30107,1.6,11547
2874,30107,1.7,11548
2875,28485,1.7,11548
2876,32264,1.5.1,11546
2877,32264,1.6,11547
2878,32264,1.7,11548
2879,28593,1.7,11548
2880,30552,1.6,11547
2881,28599,1.7,11548
2882,32266,1.6,11547
2883,27746,1.8,11549
2884,27750,1.8,11549
2885,28589,1.7,11548
2886,31090,1.7,11548
2887,28512,1.7,11548
2888,28598,1.7,11548
2889,26503,1.7,11548
2890,28597,1.7,11548
2891,28411,1.7,11548
2892,30184,1.7,11548
2893,31085,1.7,11548
2894,28724,1.6,11547
2895,28724,1.7,11548
2896,30436,1.6,11547
2897,30436,1.7,11548
2898,28720,1.6,11547
2899,28720,1.7,11548
2900,32276,1.6,11547
2901,28718,1.7,11548
2902,28685,1.7,11548
2903,28726,1.6,11547
2904,28717,1.6,11547
2905,31086,1.4.3,11544
2906,31086,1.5,11545
2907,31086,1.5.1,11546
2908,31086,1.6,11547
2909,28682,1.7,11548
2910,28657,1.6,11547
2911,31083,1.6,11547
2912,28697,1.7,11548
2913,31087,1.5,11545
2914,31087,1.5.1,11546
2915,31087,1.6,11547
2916,31087,1.7,11548
2917,31087,1.8,11549
2918,27835,1.6,11547
2919,27835,1.7,11548
2920,29641,1.5,11545
2921,29641,1.5.1,11546
2922,29641,1.6,11547
2923,31080,1.6,11547
2924,28421,1.6,11547
2925,30216,1.6,11547
2926,28649,1.6,11547
2927,30530,1.5.1,11546
2928,30530,1.6,11547
2929,31078,1.5.1,11546
2930,31078,1.6,11547
2931,28653,1.6,11547
2932,31079,1.6,11547
2933,27956,1.6,11547
2934,31073,1.6,11547
2935,28662,1.5.1,11546
2936,29007,1.6,11547
2937,29006,1.6,11547
2938,29001,1.6,11547
2939,32017,1.6,11547
2940,32327,1.6,11547
2941,27563,1.6,11547
2942,28524,1.6,11547
2943,31075,1.6,11547
2944,32289,1.6,11547
2945,26547,1.6,11547
2946,27527,1.6,11547
2947,31077,1.6,11547
2948,28976,1.6,11547
2949,28994,1.6,11547
2950,27234,1.6,11547
2951,27234,1.7,11548
2952,27234,1.8,11549
2953,27234,1.9,11550
2954,26705,1.6,11547
2955,29019,1.6,11547
2956,29011,1.6,11547
2957,29635,1.5.1,11546
2958,29635,1.6,11547
2959,29010,1.5.1,11546
2960,32291,1.5,11545
2961,32291,1.5.1,11546
2962,31076,1.5.1,11546
2963,29020,1.5.1,11546
2964,31065,1.5.1,11546
2965,29013,1.5.1,11546
2966,29023,1.5.1,11546
2967,32294,1.5.1,11546
2968,29040,1.5,11545
2969,29038,1.6,11547
2970,29038,1.7,11548
2971,29038,1.8,11549
2972,29038,1.9,11550
2973,29039,1.5.1,11546
2974,29035,1.5.1,11546
2975,29027,1.5.1,11546
2976,29031,1.5.1,11546
2977,31063,1.5.1,11546
2978,31066,1.5.1,11546
2979,29033,1.5.1,11546
2980,27209,1.5.1,11546
2981,29052,1.5.1,11546
2982,29052,1.6,11547
2983,29056,1.5.1,11546
2984,29044,1.5.1,11546
2985,29048,1.5,11545
2986,29042,1.5,11545
2987,29049,1.5,11545
2988,29051,1.5,11545
2989,31059,1.5,11545
2990,29061,1.5,11545
2991,30151,1.5,11545
2992,29069,1.5,11545
2993,29070,1.5,11545
2994,29009,1.5,11545
2995,30102,1.5,11545
2996,29544,1.5,11545
2997,30099,1.5,11545
2998,29071,1.5,11545
2999,29065,1.4.2,11543
3000,26779,1.5,11545
3001,29068,1.5,11545
3002,32109,1.4.3,11544
3003,32109,1.5,11545
3004,29066,1.4.3,11544
3005,29066,1.5,11545
3006,31754,1.4.3,11544
3007,31754,1.5,11545
3008,32293,1.5,11545
3009,31060,1.4.3,11544
3010,29087,1.5,11545
3011,30098,1.5,11545
3012,29082,1.4,11541
3013,29082,1.5,11545
3014,31056,1.4.3,11544
3015,31056,1.5,11545
3016,29086,1.5,11545
3017,26785,1.5,11545
3018,29088,1.5,11545
3019,31061,1.5,11545
3020,30089,1.5,11545
3021,29091,1.5,11545
3022,28660,1.5,11545
3023,30202,1.5,11545
3024,30101,1.5,11545
3025,29094,1.5,11545
3026,29081,1.5,11545
3027,31052,1.5,11545
3028,30159,1.5,11545
3029,31058,1.6,11547
3030,28881,1.4.3,11544
3031,28887,1.4,11541
3032,28878,1.4,11541
3033,31053,1.5,11545
3034,28875,1.5,11545
3035,28888,1.5,11545
3036,26615,1.4.3,11544
3037,28873,1.4,11541
3038,28873,1.4.1,11542
3039,28873,1.4.2,11543
3040,28873,1.4.3,11544
3041,28873,1.5,11545
3042,28874,1.5,11545
3043,31050,1.4,11541
3044,31050,1.5,11545
3045,28903,1.5,11545
3046,28900,1.4.3,11544
3047,28900,1.5,11545
3048,31051,1.5,11545
3049,28899,1.5,11545
3050,32284,1.5,11545
3051,28897,1.5,11545
3052,28886,1.5,11545
3053,28905,1.5,11545
3054,28904,1.5,11545
3055,32277,1.5,11545
3056,32287,1.5,11545
3057,28911,1.5,11545
3058,28923,1.4.3,11544
3059,26643,1.5,11545
3060,31045,1.5,11545
3061,28917,1.4.2,11543
3062,28917,1.5,11545
3063,28920,1.5,11545
3064,31048,1.4.2,11543
3065,31048,1.4.3,11544
3066,28919,1.5,11545
3067,28931,1.5,11545
3068,31043,1.4.1,11542
3069,31043,1.4.2,11543
3070,31043,1.4.3,11544
3071,31043,1.5,11545
3072,31043,1.6,11547
3073,28913,1.4.3,11544
3074,27261,1.4.3,11544
3075,28929,1.4.2,11543
3076,28929,1.4.3,11544
3077,28929,1.5,11545
3078,28889,1.5,11545
3079,28944,1.4.3,11544
3080,28944,1.5,11545
3081,28946,1.4.2,11543
3082,28946,1.5,11545
3083,28943,1.4.2,11543
3084,28942,1.4.3,11544
3085,28935,1.4.2,11543
3086,32143,1.4.2,11543
3087,32143,1.4.3,11544
3088,32143,1.5,11545
3089,32281,1.4.3,11544
3090,32281,1.5,11545
3091,28939,1.5,11545
3092,31044,1.5,11545
3093,32144,1.5,11545
3094,28932,1.5,11545
3095,28938,1.5,11545
3096,32145,1.5,11545
3097,31013,1.4.2,11543
3098,28954,1.5,11545
3099,28959,1.5,11545
3100,32377,1.4.2,11543
3101,32377,1.5,11545
3102,31042,1.4.3,11544
3103,32283,1.4,11541
3104,32283,1.4.1,11542
3105,32283,1.4.2,11543
3106,32283,1.5,11545
3107,26674,1.5,11545
3108,28963,1.5,11545
3109,28962,1.5,11545
3110,28965,1.4.1,11542
3111,28965,1.5,11545
3112,28966,1.5,11545
3113,32141,1.5,11545
3114,32286,1.5,11545
3115,30283,1.4.1,11542
3116,30292,1.5,11545
3117,26682,1.5,11545
3118,28969,1.4.2,11543
3119,28969,1.5,11545
3120,26681,1.5,11545
3121,32142,1.5,11545
3122,30329,1.4.1,11542
3123,30092,1.5,11545
3124,28970,1.5,11545
3125,31032,1.4.1,11542
3126,31032,1.5,11545
3127,28973,1.4.2,11543
3128,28978,1.4.2,11543
3129,28978,1.5,11545
3130,28972,1.1,11537
3131,28972,1.2,11538
3132,28972,1.2.1,11539
3133,28972,1.3,11540
3134,28972,1.4,11541
3135,28972,1.4.1,11542
3136,28972,1.4.2,11543
3137,31038,1.4.1,11542
3138,31038,1.4.2,11543
3139,31038,1.4.3,11544
3140,31038,1.5,11545
3141,28974,1.5,11545
3142,31030,1.5,11545
3143,27782,1.5,11545
3144,30100,1.4.1,11542
3145,30100,1.5,11545
3146,29205,1.4.1,11542
3147,30097,1.5,11545
3148,31034,1.4.1,11542
3149,29193,1.4.1,11542
3150,29186,1.4,11541
3151,31019,1.4.1,11542
3152,31033,1.3,11540
3153,31033,1.4,11541
3154,31033,1.4.1,11542
3155,31033,1.4.2,11543
3156,31033,1.4.3,11544
3157,31033,1.5,11545
3158,29241,1.4,11541
3159,29233,1.4,11541
3160,29221,1.4,11541
3161,29221,1.5,11545
3162,29217,1.4,11541
3163,28960,1.4,11541
3164,28960,1.5,11545
3165,29214,1.4,11541
3166,29215,1.4,11541
3167,32130,1.4,11541
3168,32137,1.5,11545
3169,29218,1.4,11541
3170,29219,1.4,11541
3171,29219,1.5,11545
3172,32161,1.4,11541
3173,32161,1.5,11545
3174,32116,1.4,11541
3175,32303,1.4,11541
