tr_build_id,tr_job_id,tr_build_number,tr_original_commit,tr_log_lan,tr_log_status,tr_log_setup_time,tr_log_analyzer,tr_log_frameworks,tr_log_bool_tests_ran,tr_log_bool_tests_failed,tr_log_num_tests_ok,tr_log_num_tests_failed,tr_log_num_tests_run,tr_log_num_tests_skipped,tr_log_num_test_suites_run,tr_log_num_test_suites_ok,tr_log_num_test_suites_failed,tr_log_tests_failed,tr_log_testduration,tr_log_buildduration
,,72106134,,java,ok,3,java-maven,junit,true,false,2,0,2,0,,,,"",202.26,273
,,72107652,,java,ok,4,java-ant,"",false,,,,,,,,,"",,530
,,72107653,,java,ok,3,java-maven,junit,true,false,421,0,421,23,,,,"",28.23,52.14
,,72107654,,java,ok,4,java-maven,junit,true,false,421,0,421,23,,,,"",26.49000000000001,56.2
,,72107655,,java,ok,3,java-ant,"",false,,,,,,,,,"",,
,,72107656,,java,ok,3,java-maven,junit,true,false,6,0,6,0,,,,"",54.53,113
,,72107657,,java,ok,4,java-maven,junit,true,false,8,0,8,0,,,,"",133.42000000000002,218
,,72107658,,java,ok,3,java-maven,junit,true,false,2,0,2,0,,,,"",55.64,114
,,72107659,,java,ok,4,java-maven,junit,true,false,13,0,13,0,,,,"",82.86,160
,,72107660,,java,ok,4,java-maven,junit,true,false,2,0,2,0,,,,"",194.72,267
,,72109032,,java,ok,4,java-ant,"",false,,,,,,,,,"",,556
,,72109033,,java,ok,4,java-maven,junit,true,false,421,0,421,23,,,,"",32.13,57.86
,,72109034,,java,ok,4,java-maven,junit,true,false,421,0,421,23,,,,"",25.890000000000004,57.02
,,72109035,,java,ok,4,java-ant,"",false,,,,,,,,,"",,
,,72109036,,java,ok,3,java-maven,junit,true,false,6,0,6,0,,,,"",61.769999999999996,122
,,72109037,,java,ok,4,java-maven,junit,true,false,8,0,8,0,,,,"",145.24,229
,,72109038,,java,ok,3,java-maven,junit,true,false,2,0,2,0,,,,"",52.83,126
,,72109039,,java,ok,3,java-maven,junit,true,false,13,0,13,0,,,,"",101.56,174
,,72109040,,java,ok,3,java-maven,junit,true,false,2,0,2,0,,,,"",176.34,240
,,72110263,,java,ok,4,java-ant,"",false,,,,,,,,,"",,531
,,72110264,,java,ok,4,java-maven,junit,true,false,421,0,421,23,,,,"",38.18999999999999,69
,,72110265,,java,ok,3,java-maven,junit,true,false,421,0,421,23,,,,"",21.330000000000002,48.93
,,72110266,,java,ok,4,java-ant,"",false,,,,,,,,,"",,
,,72110267,,java,ok,3,java-maven,junit,true,false,6,0,6,0,,,,"",61.95,144
,,72110268,,java,ok,5,java-maven,junit,true,false,8,0,8,0,,,,"",145.03,238
,,72110269,,java,ok,3,java-maven,junit,true,false,2,0,2,0,,,,"",61.34,121
,,72110270,,java,ok,3,java-maven,junit,true,false,13,0,13,0,,,,"",80.6,164
,,72110271,,java,ok,4,java-maven,junit,true,false,2,0,2,0,,,,"",202.66,284
,,72111417,,java,ok,4,java-ant,"",false,,,,,,,,,"",,545
,,72111418,,java,ok,4,java-maven,junit,true,false,421,0,421,23,,,,"",35.57000000000001,64
,,72111419,,java,ok,4,java-maven,junit,true,false,421,0,421,23,,,,"",26.07999999999999,60
,,72111420,,java,ok,3,java-ant,"",false,,,,,,,,,"",,
,,72111421,,java,ok,3,java-maven,junit,true,false,6,0,6,0,,,,"",57.83,116
,,72111422,,java,ok,3,java-maven,junit,true,false,8,0,8,0,,,,"",143.36,225
,,72111423,,java,ok,4,java-maven,junit,true,false,2,0,2,0,,,,"",49.92999999999999,119
,,72111424,,java,ok,3,java-maven,junit,true,false,13,0,13,0,,,,"",90.07,179
,,72111425,,java,ok,4,java-maven,junit,true,false,2,0,2,0,,,,"",190.86,268
,,72113495,,java,ok,4,java-ant,"",false,,,,,,,,,"",,547
,,72113496,,java,ok,4,java-maven,junit,true,false,421,0,421,23,,,,"",34.650000000000006,62
,,72113497,,java,ok,3,java-maven,junit,true,false,421,0,421,23,,,,"",28.74,56.44
,,72113498,,java,ok,4,java-ant,"",false,,,,,,,,,"",,
,,72113499,,java,ok,4,java-maven,junit,true,false,6,0,6,0,,,,"",64.53,130
,,72113500,,java,ok,4,java-maven,junit,true,false,8,0,8,0,,,,"",141.59,220
,,72113501,,java,ok,3,java-maven,junit,true,false,2,0,2,0,,,,"",59.33,136
,,72113502,,java,ok,3,java-maven,junit,true,false,13,0,13,0,,,,"",85.84,177
,,72113503,,java,ok,3,java-maven,junit,true,false,2,0,2,0,,,,"",221.11,313
,,72115823,,java,ok,3,java-ant,"",false,,,,,,,,,"",,580
,,72115825,,java,ok,4,java-maven,junit,true,false,421,0,421,23,,,,"",32.53000000000001,62
,,72115828,,java,ok,3,java-maven,junit,true,false,421,0,421,23,,,,"",25.509999999999998,57.31
,,72115829,,java,ok,4,java-ant,"",false,,,,,,,,,"",,
,,72115831,,java,ok,3,java-maven,junit,true,false,6,0,6,0,,,,"",61.14,133
,,72115832,,java,ok,3,java-maven,junit,true,false,8,0,8,0,,,,"",129.07999999999998,208
,,72115833,,java,ok,4,java-maven,junit,true,false,2,0,2,0,,,,"",55.629999999999995,119
,,72115834,,java,ok,4,java-maven,junit,true,false,13,0,13,0,,,,"",72.34,147
,,72115837,,java,ok,4,java-maven,junit,true,false,2,0,2,0,,,,"",217.73,305
,,72116112,,java,ok,4,java-ant,"",false,,,,,,,,,"",,557
,,72116113,,java,ok,4,java-maven,junit,true,false,421,0,421,23,,,,"",37.07,68
,,72116114,,java,ok,4,java-maven,junit,true,false,421,0,421,23,,,,"",25.32000000000001,53.64
,,72116115,,java,ok,4,java-ant,"",false,,,,,,,,,"",,
,,72116116,,java,ok,4,java-maven,junit,true,false,6,0,6,0,,,,"",58.88,133
,,72116117,,java,ok,4,java-maven,junit,true,false,8,0,8,0,,,,"",135.29000000000002,217
,,72116118,,java,ok,4,java-maven,junit,true,false,2,0,2,0,,,,"",54.87,120
,,72116119,,java,ok,3,java-maven,junit,true,false,13,0,13,0,,,,"",77.55,150
,,72116120,,java,ok,3,java-maven,junit,true,false,2,0,2,0,,,,"",205.58,299
,,72116151,,java,ok,0,java-ant,"",false,,,,,,,,,"",,538
,,72116165,,java,ok,0,java-maven,junit,true,false,421,0,421,23,,,,"",34.00999999999999,61
,,72116167,,java,ok,0,java-maven,junit,true,false,421,0,421,23,,,,"",27.01,52.21
,,72116171,,java,ok,0,java-ant,"",false,,,,,,,,,"",,
,,72116174,,java,ok,0,java-maven,junit,true,false,6,0,6,0,,,,"",56.72,145
,,72116178,,java,ok,0,java-maven,junit,true,false,8,0,8,0,,,,"",167.12,275
,,72116180,,java,ok,0,java-maven,junit,true,false,2,0,2,0,,,,"",58.230000000000004,127
,,72116186,,java,ok,0,java-maven,junit,true,false,13,0,13,0,,,,"",86.1,173
,,72116187,,java,ok,0,java-maven,junit,true,false,2,0,2,0,,,,"",174.54,243
,,72122444,,java,unknown,4,java-ant,"",false,,,,,,,,,"",,
,,72122445,,java,unknown,4,java-ant,"",false,,,,,,,,,"",,
,,72122446,,java,unknown,4,java-ant,"",false,,,,,,,,,"",,
,,72122447,,java,unknown,4,java-ant,"",false,,,,,,,,,"",,
,,72122448,,java,unknown,4,java-ant,"",false,,,,,,,,,"",,
,,72122449,,java,unknown,3,java-ant,"",false,,,,,,,,,"",,
,,72122450,,java,unknown,4,java-ant,"",false,,,,,,,,,"",,
,,72122451,,java,unknown,3,java-ant,"",false,,,,,,,,,"",,
,,72122452,,java,unknown,4,java-ant,"",false,,,,,,,,,"",,
,,72122494,,java,ok,0,java-ant,"",false,,,,,,,,,"",,507
,,72122495,,java,ok,0,java-maven,junit,true,false,421,0,421,23,,,,"",30.36,63
,,72122497,,java,ok,0,java-maven,junit,true,false,421,0,421,23,,,,"",21.41,47.93
,,72122498,,java,ok,0,java-ant,"",false,,,,,,,,,"",,
,,72122499,,java,ok,0,java-maven,junit,true,false,6,0,6,0,,,,"",56.63,139
,,72122501,,java,ok,0,java-maven,junit,true,false,8,0,8,0,,,,"",128.75,206
,,72122502,,java,ok,0,java-maven,junit,true,false,2,0,2,0,,,,"",47.67999999999999,121
,,72122503,,java,ok,0,java-maven,junit,true,false,13,0,13,0,,,,"",82.24,161
,,72122505,,java,ok,0,java-maven,junit,true,false,2,0,2,0,,,,"",198.1,284
,,72122576,,java,ok,4,java-ant,"",false,,,,,,,,,"",,566
,,72122577,,java,ok,3,java-maven,junit,true,false,421,0,421,23,,,,"",29.36,64
,,72122578,,java,ok,3,java-maven,junit,true,false,421,0,421,23,,,,"",26.54,57.26
,,72122579,,java,ok,3,java-ant,"",false,,,,,,,,,"",,
,,72122580,,java,ok,4,java-maven,junit,true,false,6,0,6,0,,,,"",56.53,120
,,72122581,,java,ok,3,java-maven,junit,true,false,8,0,8,0,,,,"",116.25,186
,,72122582,,java,ok,3,java-maven,junit,true,false,2,0,2,0,,,,"",47.459999999999994,126
,,72122583,,java,ok,3,java-maven,junit,true,false,13,0,13,0,,,,"",80.83,160
,,72122584,,java,ok,4,java-maven,junit,true,false,2,0,2,0,,,,"",180.35,277
,,72122593,,java,ok,0,java-ant,"",false,,,,,,,,,"",,559
,,72122594,,java,ok,0,java-maven,junit,true,false,421,0,421,23,,,,"",29.700000000000003,54.44
,,72122595,,java,ok,0,java-maven,junit,true,false,421,0,421,23,,,,"",32.25,55.85
,,72122596,,java,broken,0,java-ant,"",false,,,,,,,,,"",,
,,72122597,,java,ok,0,java-maven,junit,true,false,6,0,6,0,,,,"",58.98,140
,,72122598,,java,ok,0,java-maven,junit,true,false,8,0,8,0,,,,"",146.73000000000002,220
,,72122599,,java,ok,0,java-maven,junit,true,false,2,0,2,0,,,,"",62.66,171
,,72122600,,java,ok,0,java-maven,junit,true,false,13,0,13,0,,,,"",77.43,151
,,72122601,,java,ok,0,java-ant,"",false,,,,,,,,,"",,277
,,72123502,,unknown,terminated,,plain,"",false,,,,,,,,,"",,
,,72123504,,unknown,terminated,,plain,"",false,,,,,,,,,"",,
,,72123506,,unknown,terminated,,plain,"",false,,,,,,,,,"",,
,,72123507,,unknown,terminated,,plain,"",false,,,,,,,,,"",,
,,72123510,,unknown,terminated,,plain,"",false,,,,,,,,,"",,
,,72123513,,unknown,terminated,,plain,"",false,,,,,,,,,"",,
,,72123514,,unknown,terminated,,plain,"",false,,,,,,,,,"",,
,,72123517,,unknown,terminated,,plain,"",false,,,,,,,,,"",,
,,72123518,,unknown,terminated,,plain,"",false,,,,,,,,,"",,
,,72124421,,java,ok,4,java-ant,"",false,,,,,,,,,"",,523
,,72124422,,java,ok,4,java-maven,junit,true,false,421,0,421,23,,,,"",37.23,70
,,72124423,,java,ok,3,java-maven,junit,true,false,421,0,421,23,,,,"",27.72,58.09
,,72124424,,java,ok,4,java-ant,"",false,,,,,,,,,"",,
,,72124426,,java,ok,4,java-maven,junit,true,false,6,0,6,0,,,,"",62.97,150
,,72124427,,java,ok,4,java-maven,junit,true,false,8,0,8,0,,,,"",149.22,243
,,72124428,,java,ok,3,java-maven,junit,true,false,2,0,2,0,,,,"",56.95,125
,,72124429,,java,ok,4,java-ant,"",false,,,,,,,,,"",,175
,,72124431,,java,ok,4,java-ant,"",false,,,,,,,,,"",,268
,,72127043,,java,ok,4,java-ant,"",false,,,,,,,,,"",,642
,,72127044,,java,ok,4,java-maven,junit,true,false,427,0,427,23,,,,"",33.300000000000004,64
,,72127045,,java,ok,4,java-maven,junit,true,false,427,0,427,23,,,,"",27.17999999999999,59.63
,,72127046,,java,ok,4,java-ant,"",false,,,,,,,,,"",,
,,72127047,,java,ok,4,java-maven,junit,true,false,6,0,6,0,,,,"",65.53999999999999,145
,,72127048,,java,ok,3,java-maven,junit,true,false,8,0,8,0,,,,"",137.01,218
,,72127049,,java,ok,4,java-ant,"",false,,,,,,,,,"",,122
,,72127050,,java,ok,4,java-ant,"",false,,,,,,,,,"",,160
,,72127051,,java,ok,4,java-ant,"",false,,,,,,,,,"",,284
,,72132200,,java,ok,4,java-ant,"",false,,,,,,,,,"",,544
,,72132201,,java,ok,4,java-maven,junit,true,false,427,0,427,23,,,,"",44.18000000000001,79
,,72132202,,java,ok,3,java-maven,junit,true,false,427,0,427,23,,,,"",24.33,55.42
,,72132203,,java,ok,3,java-ant,"",false,,,,,,,,,"",,
,,72132204,,java,ok,4,java-ant,"",false,,,,,,,,,"",,149
,,72132205,,java,ok,4,java-ant,"",false,,,,,,,,,"",,227
,,72132206,,java,ok,4,java-ant,"",false,,,,,,,,,"",,145
,,72132207,,java,ok,4,java-ant,"",false,,,,,,,,,"",,167
,,72132208,,java,ok,4,java-ant,"",false,,,,,,,,,"",,267
,,72133166,,java,ok,3,java-ant,"",false,,,,,,,,,"",,536
,,72133169,,java,ok,3,java-maven,junit,true,false,427,0,427,23,,,,"",33.12,60
,,72133170,,java,ok,3,java-maven,junit,true,false,427,0,427,23,,,,"",35.35,59.49
,,72133171,,java,ok,4,java-ant,"",false,,,,,,,,,"",,
,,72133172,,java,ok,3,java-ant,"",false,,,,,,,,,"",,117
,,72133173,,java,ok,4,java-ant,"",false,,,,,,,,,"",,228
,,72133174,,java,ok,3,java-ant,"",false,,,,,,,,,"",,125
,,72133175,,java,ok,4,java-ant,"",false,,,,,,,,,"",,178
,,72133176,,java,ok,3,java-ant,"",false,,,,,,,,,"",,263
,,72135639,,java,ok,3,java-ant,"",false,,,,,,,,,"",,600
,,72135640,,java,ok,3,java-maven,junit,true,false,421,0,421,23,,,,"",34.07999999999999,61
,,72135641,,java,ok,4,java-maven,junit,true,false,421,0,421,23,,,,"",22.75,49.59
,,72135642,,java,ok,4,java-ant,"",false,,,,,,,,,"",,
,,72135643,,java,ok,4,java-ant,"",false,,,,,,,,,"",,129
,,72135644,,java,ok,4,java-ant,"",false,,,,,,,,,"",,224
,,72135645,,java,ok,4,java-ant,"",false,,,,,,,,,"",,135
,,72135646,,java,ok,3,java-ant,"",false,,,,,,,,,"",,153
,,72135647,,java,ok,4,java-ant,"",false,,,,,,,,,"",,338
,,72135697,,java,ok,0,java-ant,"",false,,,,,,,,,"",,551
,,72135698,,java,ok,0,java-maven,junit,true,false,427,0,427,23,,,,"",31.99,62
,,72135699,,java,ok,0,java-maven,junit,true,false,427,0,427,23,,,,"",25.400000000000002,54.24
,,72135701,,java,ok,0,java-ant,"",false,,,,,,,,,"",,
,,72135702,,java,ok,0,java-ant,"",false,,,,,,,,,"",,136
,,72135703,,java,ok,0,java-ant,"",false,,,,,,,,,"",,241
,,72135704,,java,ok,0,java-ant,"",false,,,,,,,,,"",,133
,,72135705,,java,ok,0,java-ant,"",false,,,,,,,,,"",,178
,,72135706,,java,ok,0,java-ant,"",false,,,,,,,,,"",,254
,,72141683,,java,ok,4,java-ant,"",false,,,,,,,,,"",,525
,,72141685,,java,ok,4,java-maven,junit,true,false,427,0,427,23,,,,"",29.79000000000001,58.62
,,72141686,,java,ok,3,java-maven,junit,true,false,427,0,427,23,,,,"",21.279999999999998,43.71
,,72141688,,java,ok,4,java-ant,"",false,,,,,,,,,"",,
,,72141691,,java,ok,4,java-maven,junit,true,false,6,0,6,0,,,,"",80.49,151
,,72141694,,java,ok,3,java-maven,junit,true,false,8,0,8,0,,,,"",125.19,200
,,72141697,,java,ok,3,java-maven,junit,true,false,2,0,2,0,,,,"",52.18,119
,,72141699,,java,ok,4,java-ant,"",false,,,,,,,,,"",,176
,,72141700,,java,ok,4,java-ant,"",false,,,,,,,,,"",,273
,,72141716,,java,ok,0,java-ant,"",false,,,,,,,,,"",,447
,,72141717,,java,ok,0,java-maven,junit,true,false,427,0,427,23,,,,"",31.4,61
,,72141718,,java,ok,0,java-maven,junit,true,false,427,0,427,23,,,,"",95.28000000000002,125
,,72141719,,java,ok,0,java-ant,"",false,,,,,,,,,"",,
,,72141720,,java,ok,0,java-maven,junit,true,false,6,0,6,0,,,,"",60.19,141
,,72141722,,java,ok,1,java-maven,junit,true,false,8,0,8,0,,,,"",130.81,231
,,72141725,,java,ok,0,java-maven,junit,true,false,2,0,2,0,,,,"",56.55,134
,,72141727,,java,ok,0,java-ant,"",false,,,,,,,,,"",,165
,,72141729,,java,ok,0,java-ant,"",false,,,,,,,,,"",,253
,,72147976,,java,ok,0,java-ant,"",false,,,,,,,,,"",,665
,,72147977,,java,ok,0,java-maven,junit,true,false,427,0,427,23,,,,"",39.410000000000004,69
,,72147978,,java,ok,0,java-maven,junit,true,false,427,0,427,23,,,,"",25.400000000000006,52.43
,,72147979,,java,ok,0,java-ant,"",false,,,,,,,,,"",,
,,72147980,,java,ok,0,java-ant,"",false,,,,,,,,,"",,143
,,72147981,,java,ok,0,java-ant,"",false,,,,,,,,,"",,183
,,72147982,,java,ok,0,java-ant,"",false,,,,,,,,,"",,132
,,72147983,,java,ok,0,java-ant,"",false,,,,,,,,,"",,144
,,72147984,,java,ok,0,java-ant,"",false,,,,,,,,,"",,250
,,72147997,,java,ok,5,java-ant,"",false,,,,,,,,,"",,551
,,72147999,,java,ok,4,java-maven,junit,true,false,427,0,427,23,,,,"",33.41,64
,,72148000,,java,ok,4,java-maven,junit,true,false,427,0,427,23,,,,"",146.97000000000003,170
,,72148002,,java,ok,4,java-ant,"",false,,,,,,,,,"",,
,,72148003,,java,ok,4,java-maven,junit,true,false,6,0,6,0,,,,"",60.77,137
,,72148004,,java,ok,4,java-ant,"",false,,,,,,,,,"",,205
,,72148005,,java,ok,3,java-ant,"",false,,,,,,,,,"",,130
,,72148006,,java,ok,4,java-ant,"",false,,,,,,,,,"",,164
,,72148007,,java,ok,4,java-ant,"",false,,,,,,,,,"",,239
,,72172028,,java,ok,3,java-ant,"",false,,,,,,,,,"",,532
,,72172029,,java,ok,3,java-maven,junit,true,false,427,0,427,23,,,,"",32.290000000000006,61
,,72172030,,java,ok,4,java-maven,junit,true,false,427,0,427,23,,,,"",26.09999999999999,55.81
,,72172031,,java,ok,3,java-ant,"",false,,,,,,,,,"",,
,,72172032,,java,ok,4,java-ant,"",false,,,,,,,,,"",,134
,,72172033,,java,ok,4,java-ant,"",false,,,,,,,,,"",,188
,,72172034,,java,ok,4,java-ant,"",false,,,,,,,,,"",,125
,,72172035,,java,ok,4,java-ant,"",false,,,,,,,,,"",,177
,,72172036,,java,ok,4,java-ant,"",false,,,,,,,,,"",,260
,,72172423,,java,ok,4,java-ant,"",false,,,,,,,,,"",,524
,,72172425,,java,ok,3,java-maven,junit,true,false,427,0,427,23,,,,"",29.020000000000003,51.45
,,72172428,,java,ok,4,java-maven,junit,true,false,427,0,427,23,,,,"",30.18999999999999,63
,,72172429,,java,ok,3,java-ant,"",false,,,,,,,,,"",,
,,72172430,,java,ok,4,java-ant,"",false,,,,,,,,,"",,133
,,72172432,,java,ok,4,java-ant,"",false,,,,,,,,,"",,234
,,72172434,,java,ok,4,java-ant,"",false,,,,,,,,,"",,118
,,72172436,,java,ok,4,java-ant,"",false,,,,,,,,,"",,165
,,72172437,,java,ok,4,java-ant,"",false,,,,,,,,,"",,289
,,72176275,,java,ok,4,java-ant,"",false,,,,,,,,,"",,493
,,72176276,,java,ok,4,java-maven,junit,true,false,427,0,427,23,,,,"",34.08,64
,,72176277,,java,ok,3,java-maven,junit,true,false,427,0,427,23,,,,"",26.9,58.0
,,72176279,,java,ok,4,java-ant,"",false,,,,,,,,,"",,
,,72176281,,java,ok,4,java-ant,"",false,,,,,,,,,"",,140
,,72176285,,java,ok,4,java-ant,"",false,,,,,,,,,"",,227
,,72176290,,java,ok,4,java-ant,"",false,,,,,,,,,"",,123
,,72176291,,java,ok,3,java-ant,"",false,,,,,,,,,"",,154
,,72176294,,java,broken,3,java-ant,"",false,,,,,,,,,"",,232
,,72177180,,java,ok,1,java-ant,"",false,,,,,,,,,"",,517
,,72177181,,java,ok,0,java-maven,junit,true,false,427,0,427,23,,,,"",36.27999999999999,62
,,72177182,,java,ok,0,java-maven,junit,true,false,427,0,427,23,,,,"",19.439999999999998,45.38
,,72177183,,java,ok,0,java-ant,"",false,,,,,,,,,"",,
,,72177184,,java,ok,0,java-ant,"",false,,,,,,,,,"",,148
,,72177186,,java,ok,0,java-ant,"",false,,,,,,,,,"",,191
,,72177187,,java,ok,0,java-ant,"",false,,,,,,,,,"",,134
,,72177188,,java,ok,0,java-ant,"",false,,,,,,,,,"",,174
,,72177189,,java,broken,0,java-ant,"",false,,,,,,,,,"",,221
,,72181156,,java,ok,4,java-ant,"",false,,,,,,,,,"",,545
,,72181157,,java,ok,4,java-maven,junit,true,false,427,0,427,23,,,,"",34.269999999999996,62
,,72181158,,java,ok,4,java-maven,junit,true,false,427,0,427,23,,,,"",20.340000000000007,43.84
,,72181159,,java,ok,4,java-ant,"",false,,,,,,,,,"",,
,,72181160,,java,ok,3,java-ant,"",false,,,,,,,,,"",,138
,,72181161,,java,ok,4,java-ant,"",false,,,,,,,,,"",,178
,,72181162,,java,ok,3,java-ant,"",false,,,,,,,,,"",,106
,,72181163,,java,ok,3,java-ant,"",false,,,,,,,,,"",,163
,,72181164,,java,ok,4,java-ant,"",false,,,,,,,,,"",,241
,,72181289,,java,ok,0,java-ant,"",false,,,,,,,,,"",,521
,,72181290,,java,ok,0,java-maven,junit,true,false,427,0,427,23,,,,"",30.259999999999998,54.06
,,72181291,,java,ok,0,java-maven,junit,true,false,427,0,427,23,,,,"",28.200000000000006,63
,,72181292,,java,ok,0,java-ant,"",false,,,,,,,,,"",,
,,72181293,,java,ok,0,java-ant,"",false,,,,,,,,,"",,117
,,72181294,,java,ok,0,java-ant,"",false,,,,,,,,,"",,215
,,72181295,,java,ok,0,java-ant,"",false,,,,,,,,,"",,146
,,72181296,,java,ok,0,java-ant,"",false,,,,,,,,,"",,154
,,72181297,,java,ok,0,java-ant,"",false,,,,,,,,,"",,312
,,72197588,,java,ok,4,java-ant,"",false,,,,,,,,,"",,526
,,72197592,,java,ok,4,java-maven,junit,true,false,427,0,427,23,,,,"",34.39000000000001,60
,,72197593,,java,ok,4,java-maven,junit,true,false,427,0,427,23,,,,"",20.730000000000004,46.79
,,72197594,,java,ok,4,java-ant,"",false,,,,,,,,,"",,
,,72197595,,java,ok,4,java-ant,"",false,,,,,,,,,"",,142
,,72197596,,java,ok,4,java-ant,"",false,,,,,,,,,"",,199
,,72197597,,java,ok,4,java-ant,"",false,,,,,,,,,"",,129
,,72197599,,java,ok,4,java-ant,"",false,,,,,,,,,"",,157
,,72197600,,java,ok,4,java-ant,"",false,,,,,,,,,"",,246
,,72197797,,java,ok,0,java-ant,"",false,,,,,,,,,"",,560
,,72197798,,java,ok,0,java-maven,junit,true,false,427,0,427,23,,,,"",34.809999999999995,64
,,72197799,,java,ok,0,java-maven,junit,true,false,427,0,427,23,,,,"",24.070000000000004,61
,,72197800,,java,ok,0,java-ant,"",false,,,,,,,,,"",,
,,72197801,,java,ok,0,java-ant,"",false,,,,,,,,,"",,139
,,72197802,,java,ok,0,java-ant,"",false,,,,,,,,,"",,217
,,72197803,,java,ok,0,java-ant,"",false,,,,,,,,,"",,140
,,72197804,,java,ok,0,java-ant,"",false,,,,,,,,,"",,172
,,72197805,,java,ok,0,java-ant,"",false,,,,,,,,,"",,279
,,72240440,,java,ok,3,java-ant,"",false,,,,,,,,,"",,524
,,72240441,,java,ok,3,java-maven,junit,true,false,427,0,427,23,,,,"",27.560000000000002,51.24
,,72240442,,java,ok,3,java-maven,junit,true,false,427,0,427,23,,,,"",28.260000000000005,58.93
,,72240443,,java,ok,4,java-ant,"",false,,,,,,,,,"",,
,,72240444,,java,ok,4,java-ant,"",false,,,,,,,,,"",,147
,,72240445,,java,ok,4,java-ant,"",false,,,,,,,,,"",,183
,,72240446,,java,ok,4,java-ant,"",false,,,,,,,,,"",,142
,,72240447,,java,ok,3,java-ant,"",false,,,,,,,,,"",,184
,,72240448,,java,ok,4,java-maven,junit,true,false,2,0,2,0,,,,"",193.87,312
,,72247449,,java,cancelled,4,java-ant,"",false,,,,,,,,,"",,
,,72247450,,java,cancelled,4,java-ant,"",false,,,,,,,,,"",,
,,72247451,,java,cancelled,4,java-ant,"",false,,,,,,,,,"",,60
,,72247452,,java,cancelled,4,java-ant,"",false,,,,,,,,,"",,
,,72247453,,java,cancelled,4,java-ant,"",false,,,,,,,,,"",,
,,72247454,,java,unknown,4,java-ant,"",false,,,,,,,,,"",,
,,72247455,,java,unknown,3,java-ant,"",false,,,,,,,,,"",,
,,72247456,,java,unknown,4,java-ant,"",false,,,,,,,,,"",,
,,72247457,,unknown,cancelled,,plain,"",false,,,,,,,,,"",,
,,72247657,,java,ok,4,java-ant,"",false,,,,,,,,,"",,519
,,72247658,,java,ok,3,java-maven,junit,true,false,427,0,427,23,,,,"",37.339999999999996,70
,,72247659,,java,ok,3,java-maven,junit,true,false,427,0,427,23,,,,"",23.95,53.58
,,72247660,,java,ok,4,java-ant,"",false,,,,,,,,,"",,
,,72247661,,java,ok,5,java-ant,"",false,,,,,,,,,"",,165
,,72247662,,java,ok,4,java-ant,"",false,,,,,,,,,"",,246
,,72247663,,java,ok,4,java-ant,"",false,,,,,,,,,"",,120
,,72247664,,java,ok,4,java-ant,"",false,,,,,,,,,"",,161
,,72247665,,java,ok,4,java-ant,"",false,,,,,,,,,"",,262
,,72247724,,java,ok,0,java-ant,"",false,,,,,,,,,"",,532
,,72247725,,java,ok,0,java-maven,junit,true,false,427,0,427,23,,,,"",35.19000000000001,66
,,72247726,,java,ok,0,java-maven,junit,true,false,427,0,427,23,,,,"",27.529999999999994,54.98
,,72247727,,java,broken,0,java-ant,"",false,,,,,,,,,"",,
,,72247728,,java,ok,0,java-ant,"",false,,,,,,,,,"",,140
,,72247729,,java,ok,0,java-ant,"",false,,,,,,,,,"",,243
,,72247730,,java,ok,0,java-ant,"",false,,,,,,,,,"",,126
,,72247731,,java,ok,0,java-ant,"",false,,,,,,,,,"",,188
,,72247732,,java,ok,7,java-maven,junit,true,false,2,0,2,0,,,,"",201.3,330
,,72251747,,java,ok,4,java-ant,"",false,,,,,,,,,"",,529
,,72251748,,java,ok,4,java-maven,junit,true,false,427,0,427,23,,,,"",34.26,63
,,72251749,,java,ok,4,java-maven,junit,true,false,427,0,427,23,,,,"",23.760000000000005,49.66
,,72251750,,java,ok,3,java-ant,"",false,,,,,,,,,"",,
,,72251751,,java,ok,3,java-ant,"",false,,,,,,,,,"",,116
,,72251752,,java,ok,4,java-ant,"",false,,,,,,,,,"",,214
,,72251755,,java,ok,4,java-ant,"",false,,,,,,,,,"",,194
,,72251756,,java,ok,3,java-ant,"",false,,,,,,,,,"",,163
,,72251757,,java,ok,3,java-ant,"",false,,,,,,,,,"",,233
,,72251763,,java,ok,0,java-ant,"",false,,,,,,,,,"",,693
,,72251764,,java,ok,0,java-maven,junit,true,false,427,0,427,23,,,,"",29.419999999999995,59.2
,,72251765,,java,ok,0,java-maven,junit,true,false,427,0,427,23,,,,"",27.709999999999994,60
,,72251766,,java,ok,0,java-ant,"",false,,,,,,,,,"",,
,,72251767,,java,ok,0,java-ant,"",false,,,,,,,,,"",,126
,,72251768,,java,ok,0,java-ant,"",false,,,,,,,,,"",,212
,,72251769,,java,ok,0,java-ant,"",false,,,,,,,,,"",,131
,,72251770,,java,ok,0,java-ant,"",false,,,,,,,,,"",,138
,,72251771,,java,ok,0,java-ant,"",false,,,,,,,,,"",,281
,,72253088,,java,ok,4,java-ant,"",false,,,,,,,,,"",,550
,,72253089,,java,ok,4,java-maven,junit,true,false,427,0,427,23,,,,"",38.38999999999997,66
,,72253090,,java,ok,4,java-maven,junit,true,false,427,0,427,23,,,,"",28.98,59.4
,,72253091,,java,ok,4,java-ant,"",false,,,,,,,,,"",,
,,72253092,,java,ok,4,java-ant,"",false,,,,,,,,,"",,133
,,72253093,,java,ok,4,java-ant,"",false,,,,,,,,,"",,217
