index,canceled_gp1_bs1_n_bursts_mean,canceled_gp1_bs1_n_bursts_median,canceled_gp1_bs1_n_bursts_max,canceled_gp1_bs1_n_bursts_min,canceled_gp1_bs1_burst_size_mean,canceled_gp1_bs1_burst_size_median,canceled_gp1_bs1_burst_size_max,canceled_gp1_bs1_burst_size_min,canceled_gp1_bs2_n_bursts_mean,canceled_gp1_bs2_n_bursts_median,canceled_gp1_bs2_n_bursts_max,canceled_gp1_bs2_n_bursts_min,canceled_gp1_bs2_burst_size_mean,canceled_gp1_bs2_burst_size_median,canceled_gp1_bs2_burst_size_max,canceled_gp1_bs2_burst_size_min,canceled_gp1_bs3_n_bursts_mean,canceled_gp1_bs3_n_bursts_median,canceled_gp1_bs3_n_bursts_max,canceled_gp1_bs3_n_bursts_min,canceled_gp1_bs3_burst_size_mean,canceled_gp1_bs3_burst_size_median,canceled_gp1_bs3_burst_size_max,canceled_gp1_bs3_burst_size_min,canceled_gp2_bs1_n_bursts_mean,canceled_gp2_bs1_n_bursts_median,canceled_gp2_bs1_n_bursts_max,canceled_gp2_bs1_n_bursts_min,canceled_gp2_bs1_burst_size_mean,canceled_gp2_bs1_burst_size_median,canceled_gp2_bs1_burst_size_max,canceled_gp2_bs1_burst_size_min,canceled_gp2_bs2_n_bursts_mean,canceled_gp2_bs2_n_bursts_median,canceled_gp2_bs2_n_bursts_max,canceled_gp2_bs2_n_bursts_min,canceled_gp2_bs2_burst_size_mean,canceled_gp2_bs2_burst_size_median,canceled_gp2_bs2_burst_size_max,canceled_gp2_bs2_burst_size_min,canceled_gp2_bs3_n_bursts_mean,canceled_gp2_bs3_n_bursts_median,canceled_gp2_bs3_n_bursts_max,canceled_gp2_bs3_n_bursts_min,canceled_gp2_bs3_burst_size_mean,canceled_gp2_bs3_burst_size_median,canceled_gp2_bs3_burst_size_max,canceled_gp2_bs3_burst_size_min,canceled_gp3_bs1_n_bursts_mean,canceled_gp3_bs1_n_bursts_median,canceled_gp3_bs1_n_bursts_max,canceled_gp3_bs1_n_bursts_min,canceled_gp3_bs1_burst_size_mean,canceled_gp3_bs1_burst_size_median,canceled_gp3_bs1_burst_size_max,canceled_gp3_bs1_burst_size_min,canceled_gp3_bs2_n_bursts_mean,canceled_gp3_bs2_n_bursts_median,canceled_gp3_bs2_n_bursts_max,canceled_gp3_bs2_n_bursts_min,canceled_gp3_bs2_burst_size_mean,canceled_gp3_bs2_burst_size_median,canceled_gp3_bs2_burst_size_max,canceled_gp3_bs2_burst_size_min,canceled_gp3_bs3_n_bursts_mean,canceled_gp3_bs3_n_bursts_median,canceled_gp3_bs3_n_bursts_max,canceled_gp3_bs3_n_bursts_min,canceled_gp3_bs3_burst_size_mean,canceled_gp3_bs3_burst_size_median,canceled_gp3_bs3_burst_size_max,canceled_gp3_bs3_burst_size_min
2,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
3,0.08071748878923767,0.0,16.0,0.0,1.5138888888888888,1.0,17.0,0.0,0.01569506726457399,0.0,5.0,0.0,3.642857142857143,2.0,17.0,0.0,0.004484304932735426,0.0,2.0,0.0,7.75,5.5,17.0,0.0,0.06390134529147982,0.0,16.0,0.0,1.3157894736842106,1.0,8.0,0.0,0.01233183856502242,0.0,5.0,0.0,2.6363636363636362,2.0,8.0,0.0,0.002242152466367713,0.0,2.0,0.0,5.5,5.5,8.0,0.0,0.052690582959641255,0.0,15.0,0.0,1.7659574468085106,1.0,18.0,0.0,0.013452914798206279,0.0,5.0,0.0,4.0,2.0,18.0,0.0,0.0033632286995515697,0.0,2.0,0.0,10.0,9.0,18.0,0.0
4,0.22777777777777777,0.0,6.0,0.0,1.9024390243902438,1.0,20.0,0.0,0.06111111111111111,0.0,2.0,0.0,4.363636363636363,2.0,20.0,0.0,0.027777777777777776,0.0,2.0,0.0,7.2,4.0,20.0,0.0,0.17222222222222222,0.0,6.0,0.0,1.903225806451613,1.0,20.0,0.0,0.03333333333333333,0.0,1.0,0.0,5.666666666666667,3.0,20.0,0.0,0.016666666666666666,0.0,1.0,0.0,9.333333333333334,4.0,20.0,0.0,0.14444444444444443,0.0,5.0,0.0,1.3846153846153846,1.0,4.0,0.0,0.03888888888888889,0.0,2.0,0.0,2.4285714285714284,2.0,4.0,0.0,0.011111111111111112,0.0,1.0,0.0,3.5,3.5,4.0,0.0
5,0.3492063492063492,0.0,8.0,0.0,1.4545454545454546,1.0,8.0,0.0,0.07142857142857142,0.0,1.0,0.0,3.2222222222222223,2.0,8.0,0.0,0.023809523809523808,0.0,1.0,0.0,5.666666666666667,6.0,8.0,0.0,0.2619047619047619,0.0,8.0,0.0,1.393939393939394,1.0,8.0,0.0,0.047619047619047616,0.0,1.0,0.0,3.1666666666666665,2.0,8.0,0.0,0.015873015873015872,0.0,1.0,0.0,5.5,5.5,8.0,0.0,0.23015873015873015,0.0,7.0,0.0,1.1379310344827587,1.0,3.0,0.0,0.023809523809523808,0.0,1.0,0.0,2.3333333333333335,2.0,3.0,0.0,0.007936507936507936,0.0,1.0,0.0,3.0,3.0,3.0,0.0
6,0.4152046783625731,0.0,14.0,0.0,1.7464788732394365,1.0,16.0,0.0,0.09941520467836257,0.0,2.0,0.0,4.117647058823529,3.0,16.0,0.0,0.06432748538011696,0.0,1.0,0.0,5.2727272727272725,3.0,16.0,0.0,0.3508771929824561,0.0,13.0,0.0,1.4666666666666666,1.0,11.0,0.0,0.06432748538011696,0.0,2.0,0.0,3.5454545454545454,3.0,11.0,0.0,0.04093567251461988,0.0,1.0,0.0,4.428571428571429,3.0,11.0,0.0,0.28654970760233917,0.0,14.0,0.0,1.7959183673469388,1.0,16.0,0.0,0.06432748538011696,0.0,3.0,0.0,4.545454545454546,3.0,16.0,0.0,0.03508771929824561,0.0,1.0,0.0,6.666666666666667,3.5,16.0,0.0
7,0.20512820512820512,0.0,6.0,0.0,1.625,1.0,9.0,0.0,0.057692307692307696,0.0,1.0,0.0,3.2222222222222223,2.0,9.0,0.0,0.02564102564102564,0.0,1.0,0.0,4.75,3.5,9.0,0.0,0.14102564102564102,0.0,5.0,0.0,1.4090909090909092,1.0,3.0,0.0,0.038461538461538464,0.0,1.0,0.0,2.5,2.5,3.0,0.0,0.019230769230769232,0.0,1.0,0.0,3.0,3.0,3.0,0.0,0.11538461538461539,0.0,5.0,0.0,1.8888888888888888,1.0,10.0,0.0,0.03205128205128205,0.0,1.0,0.0,4.2,3.0,10.0,0.0,0.019230769230769232,0.0,1.0,0.0,5.666666666666667,4.0,10.0,0.0
8,0.07692307692307693,0.0,1.0,0.0,2.0,2.0,2.0,0.0,0.07692307692307693,0.0,1.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.07692307692307693,0.0,1.0,0.0,2.0,2.0,2.0,0.0,0.07692307692307693,0.0,1.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
9,0.2222222222222222,0.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.2222222222222222,0.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.1111111111111111,0.0,1.0,0.0,1.5,1.5,2.0,0.0,0.05555555555555555,0.0,1.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
10,0.46853146853146854,0.0,6.0,0.0,1.8507462686567164,1.0,10.0,0.0,0.1258741258741259,0.0,2.0,0.0,4.166666666666667,3.5,10.0,0.0,0.07692307692307693,0.0,1.0,0.0,5.545454545454546,5.0,10.0,0.0,0.32167832167832167,0.0,6.0,0.0,1.6304347826086956,1.0,10.0,0.0,0.0979020979020979,0.0,2.0,0.0,3.0714285714285716,2.0,10.0,0.0,0.027972027972027972,0.0,1.0,0.0,5.75,5.0,10.0,0.0,0.3076923076923077,0.0,5.0,0.0,1.8863636363636365,1.0,8.0,0.0,0.1048951048951049,0.0,2.0,0.0,3.6,2.0,8.0,0.0,0.04895104895104895,0.0,1.0,0.0,5.428571428571429,5.0,8.0,0.0
11,0.25,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.125,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.125,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
