,issue_id,component_name,component_id
8836,27374,Quality Gate,11101
8837,31936,Quality Profile,11074
8838,31950,Measures,11112
8839,32449,Quality Profile,11074
8840,31878,Authentication & Authorization,11086
8841,31878,Web,11366
8842,31869,Authentication & Authorization,11086
8843,31869,Measures,11112
8844,32061,Issues,11096
8845,32061,Web,11366
8846,31863,Plugin API,11065
8847,31855,Web,11366
8848,31961,Issues,11096
8849,31865,Marketplace,12172
8850,31896,Plugin API,11065
8851,31952,Web,11366
8852,31856,Database,11077
8853,31856,Rules,11073
8854,30041,Notifications,11064
8855,31868,Database,11077
8856,31981,Web,11366
8857,31853,Issues,11096
8858,31985,Database,11077
8859,31935,Web,11366
8860,31852,Exclusions/Inclusions,11084
8861,31847,Notifications,11064
8862,31847,Web API,11100
8863,28680,Quality Profile,11074
8864,31890,Web,11366
8865,31836,Web,11366
8866,31846,Web,11366
8867,31834,Web,11366
8868,31843,Web,11366
8869,31851,Web,11366
8870,31848,Issues,11096
8871,31848,Plugin API,11065
8872,31991,Web,11366
8873,31842,Web,11366
8874,31829,Web,11366
8875,31844,Web,11366
8876,31857,Web,11366
8877,31827,Web,11366
8878,31845,Database,11077
8879,31845,Notifications,11064
8880,31291,Component Viewer,11113
8881,31291,Issues,11096
8882,31826,Database,11077
8883,31790,Scalability,11114
8884,31819,Quality Gate,11101
8885,31824,Database,11077
8886,31811,Web,11366
8887,31825,Issues,11096
8888,31825,Web,11366
8889,31818,Web,11366
8890,32439,Web,11366
8891,27462,Web,11366
8892,31860,Issues,11096
8893,31793,Database,11077
8894,31793,Measures,11112
8895,31892,Issues,11096
8896,31800,Issues,11096
8897,31925,Issues,11096
8898,31801,Measures,11112
8899,31807,Web,11366
8900,31828,Database,11077
8901,31792,Authentication & Authorization,11086
8902,31591,Settings,11891
8903,31591,Web,11366
8904,31815,Issues,11096
8905,31804,Authentication & Authorization,11086
8906,31804,Web,11366
8907,31805,Rules,11073
8908,31760,Quality Profile,11074
8909,31760,Rules,11073
8910,31796,Authentication & Authorization,11086
8911,31796,Web API,11100
8912,31782,Custom Measure[DEPRECATED],11083
8913,32438,Database,11077
8914,31786,Database,11077
8915,31808,Issues,11096
8916,31808,Plugin API,11065
8917,31978,l10n & i18n,11085
8918,31978,Rules,11073
8919,31578,Authentication & Authorization,11086
8920,32074,Marketplace,12172
8921,31798,Issues,11096
8922,31798,Web,11366
8923,31837,Issues,11096
8924,31788,Issues,11096
8925,32455,Markdown,11090
8926,32455,Web,11366
8927,31864,Exclusions/Inclusions,11084
8928,31864,Rules,11073
8929,31776,Measures,11112
8930,31696,Coverage & Tests,11091
8931,31696,Plugin API,11065
8932,31778,Issues,11096
8933,31862,Web,11366
8934,31769,Web,11366
8935,31777,Web,11366
8936,31772,Web,11366
8937,31768,Database,11077
8938,31767,Web,11366
8939,31806,Web,11366
8940,31773,Web,11366
8941,31582,Web,11366
8942,31775,Web,11366
8943,31787,Web,11366
8944,31774,Web,11366
8945,31830,Web,11366
8946,31779,Web,11366
8947,31763,Database,11077
8948,31789,Web,11366
8949,31784,Rules,11073
8950,31784,Web,11366
8951,31771,Exclusions/Inclusions,11084
8952,31771,Web,11366
8953,31781,Issues,11096
8954,31781,Web,11366
8955,31743,Plugin API,11065
8956,31743,Web,11366
8957,31288,Issues,11096
8958,31288,Web,11366
8959,31497,Web,11366
8960,31765,Issues,11096
8961,31967,Notifications,11064
8962,31838,Authentication & Authorization,11086
8963,29034,Web,11366
8964,31758,Measures,11112
8965,31929,Quality Profile,11074
8966,31966,Rules,11073
8967,31979,Web,11366
8968,31750,Activity,11062
8969,31750,Web,11366
8970,31749,Database,11077
8971,31680,Quality Profile,11074
8972,32433,Web,11366
8973,30980,Authentication & Authorization,11086
8974,31755,Custom Measure[DEPRECATED],11083
8975,31802,Notifications,11064
8976,31704,Issues,11096
8977,31745,Web API,11100
8978,31708,Issues,11096
8979,31730,Web,11366
8980,31733,Plugin API,11065
8981,31741,Web,11366
8982,31791,Web,11366
8983,31812,Web,11366
8984,31831,Web,11366
8985,30987,Web,11366
8986,31725,Component Viewer,11113
8987,31725,Issues,11096
8988,31748,Web,11366
8989,31737,Issues,11096
8990,31737,Notifications,11064
8991,31739,Quality Gate,11101
8992,31722,Web,11366
8993,32078,Issues,11096
8994,32078,Web,11366
8995,31728,Marketplace,12172
8996,31724,Database,11077
8997,31734,Measures,11112
8998,31731,Issues,11096
8999,31988,Issues,11096
9000,31740,Notifications,11064
9001,31723,Issues,11096
9002,31723,Web,11366
9003,31713,Web API,11100
9004,31057,Database,11077
9005,32437,Database,11077
9006,31702,Marketplace,12172
9007,31711,Notifications,11064
9008,31718,Quality Profile,11074
9009,31718,Rules,11073
9010,31726,Web,11366
9011,32432,Scalability,11114
9012,31686,Issues,11096
9013,31686,Web,11366
9014,31290,ElasticSearch,11119
9015,31694,Web,11366
9016,30975,Web,11366
9017,31692,Issues,11096
9018,31691,Web,11366
9019,31697,Rules,11073
9020,31676,Plugin API,11065
9021,31675,Web,11366
9022,31675,Web API,11100
9023,31538,Issues,11096
9024,31684,Issues,11096
9025,31685,Rules,11073
9026,31685,Web,11366
9027,31679,Web,11366
9028,31673,Rules,11073
9029,30978,Web,11366
9030,31670,Issues,11096
9031,31693,Web,11366
9032,31699,Issues,11096
9033,31677,Authentication & Authorization,11086
9034,31656,Web,11366
9035,31012,Web,11366
9036,30971,Authentication & Authorization,11086
9037,31657,Notifications,11064
9038,31707,Plugin API,11065
9039,31668,Quality Profile,11074
9040,31662,Issues,11096
9041,31662,Measures,11112
9042,32015,Authentication & Authorization,11086
9043,31712,Database,11077
9044,31712,Issues,11096
9045,31669,Notifications,11064
9046,31695,Notifications,11064
9047,31660,Authentication & Authorization,11086
9048,31660,ElasticSearch,11119
9049,31660,UX/UI,11968
9050,31873,Web,11366
9051,32423,Component Viewer,11113
9052,32423,Issues,11096
9053,32461,Authentication & Authorization,11086
9054,32058,Web API,11100
9055,31647,Web,11366
9056,31652,Web,11366
9057,32013,Component Viewer,11113
9058,31342,Web,11366
9059,31729,Notifications,11064
9060,31645,Web,11366
9061,31632,Web,11366
9062,31683,Notifications,11064
9063,31644,Database,11077
9064,31644,Notifications,11064
9065,31687,Marketplace,12172
9066,30993,Authentication & Authorization,11086
9067,31646,Authentication & Authorization,11086
9068,31643,Web,11366
9069,31642,Rules,11073
9070,31633,Rules,11073
9071,32441,Web,11366
9072,31626,Component Viewer,11113
9073,31626,Web,11366
9074,31727,Scanner,11105
9075,31624,Rules,11073
9076,31624,Web API,11100
9077,31623,Issues,11096
9078,31623,Measures,11112
9079,31623,Web,11366
9080,31047,Issues,11096
9081,28165,Web,11366
9082,31620,Measures,11112
9083,31613,Web API,11100
9084,31618,Web,11366
9085,31615,Issues,11096
9086,31619,Database,11077
9087,31622,Component Viewer,11113
9088,31622,Issues,11096
9089,31483,Scanner,11105
9090,31502,Web,11366
9091,31556,Issues,11096
9092,31536,Quality Profile,11074
9093,31612,Issues,11096
9094,31604,Issues,11096
9095,31602,Issues,11096
9096,31596,Plugin API,11065
9097,31596,Rules,11073
9098,31603,l10n & i18n,11085
9099,31595,Web,11366
9100,31597,Plugin API,11065
9101,31594,Notifications,11064
9102,31585,Issues,11096
9103,31585,Web,11366
9104,28313,Issues,11096
9105,26687,Marketplace,12172
9106,31706,Authentication & Authorization,11086
9107,31581,Issues,11096
9108,31581,Web,11366
9109,31586,Web,11366
9110,32416,Scanner,11105
9111,31593,Database,11077
9112,31094,Issues,11096
9113,31094,Measures,11112
9114,31565,Authentication & Authorization,11086
9115,31566,Authentication & Authorization,11086
9116,31572,Authentication & Authorization,11086
9117,31608,Authentication & Authorization,11086
9118,31567,Authentication & Authorization,11086
9119,31557,Issues,11096
9120,31575,Database,11077
9121,30984,l10n & i18n,11085
9122,31098,Authentication & Authorization,11086
9123,31576,Web,11366
9124,31552,Authentication & Authorization,11086
9125,31553,Authentication & Authorization,11086
9126,32388,Authentication & Authorization,11086
9127,31184,Authentication & Authorization,11086
9128,31555,Issues,11096
9129,31546,Issues,11096
9130,31934,Plugin API,11065
9131,31934,Settings,11891
9132,31537,Web,11366
9133,31678,Coverage & Tests,11091
9134,31182,Issues,11096
9135,31523,Issues,11096
9136,31547,Web API,11100
9137,31532,Issues,11096
9138,31539,Issues,11096
9139,31550,Scanner,11105
9140,31534,Web,11366
9141,31330,Issues,11096
9142,31330,Web,11366
9143,32090,Measures,11112
9144,31447,Web,11366
9145,31528,Web,11366
9146,31542,Web,11366
9147,31452,Plugin API,11065
9148,31452,Scanner,11105
9149,31530,Marketplace,12172
9150,31968,Web,11366
9151,31338,Web,11366
9152,31531,Web,11366
9153,31544,Rules,11073
9154,31541,Measures,11112
9155,31450,Web,11366
9156,31437,Rules,11073
9157,31434,Issues,11096
9158,31434,Web,11366
9159,31331,Issues,11096
9160,31331,Web API,11100
9161,31568,Authentication & Authorization,11086
9162,31024,Issues,11096
9163,31024,Web,11366
9164,31515,Plugin API,11065
9165,31524,Quality Profile,11074
9166,31562,Web API,11100
9167,31521,Web API,11100
9168,31525,Web,11366
9169,31529,Scanner,11105
9170,31522,Web,11366
9171,31511,Web,11366
9172,31516,Web,11366
9173,28366,Scanner,11105
9174,31507,Plugin API,11065
9175,31500,Web,11366
9176,31499,Issues,11096
9177,31504,Authentication & Authorization,11086
9178,31504,Issues,11096
9179,31480,Authentication & Authorization,11086
9180,31480,Measures,11112
9181,31571,Authentication & Authorization,11086
9182,31563,Issues,11096
9183,31563,Notifications,11064
9184,31477,Database,11077
9185,31476,Issues,11096
9186,31496,Issues,11096
9187,31469,Issues,11096
9188,31474,Issues,11096
9189,31484,Issues,11096
9190,31472,Issues,11096
9191,31414,Plugin API,11065
9192,31458,Issues,11096
9193,31444,Scanner,11105
9194,32415,Web API,11100
9195,31368,Plugin API,11065
9196,31368,Rules,11073
9197,31426,Issues,11096
9198,32434,Issues,11096
9199,31764,Issues,11096
9200,31360,Issues,11096
9201,31411,Web,11366
9202,27711,Measures,11112
9203,27716,Issues,11096
9204,31715,Database,11077
9205,27700,Quality Gate,11101
9206,29014,Quality Gate,11101
9207,27713,Coverage & Tests,11091
9208,27415,Issues,11096
9209,27720,Database,11077
9210,27402,Issues,11096
9211,27697,Issues,11096
9212,31564,Rules,11073
9213,29518,Quality Profile,11074
9214,31489,Database,11077
9215,31421,Issues,11096
9216,27686,Issues,11096
9217,31438,Issues,11096
9218,31611,Web,11366
9219,27660,ElasticSearch,11119
9220,27660,Web,11366
9221,32035,Rules,11073
9222,32035,Web,11366
9223,31540,Scanner,11105
9224,27696,Issues,11096
9225,27662,Issues,11096
9226,27662,Measures,11112
9227,31416,Web,11366
9228,31559,Exclusions/Inclusions,11084
9229,31415,Issues,11096
9230,31343,Issues,11096
9231,31419,Issues,11096
9232,31419,Measures,11112
9233,31406,Issues,11096
9234,31424,Web,11366
9235,27862,Rules,11073
9236,27296,Database,11077
9237,27655,Authentication & Authorization,11086
9238,27655,Web API,11100
9239,27639,Authentication & Authorization,11086
9240,32221,Authentication & Authorization,11086
9241,31527,Web,11366
9242,27703,Issues,11096
9243,31508,Issues,11096
9244,26877,Issues,11096
9245,27680,Issues,11096
9246,31427,Issues,11096
9247,31430,Issues,11096
9248,27708,Issues,11096
9249,31440,Issues,11096
9250,27698,Issues,11096
9251,27712,Issues,11096
9252,27710,Issues,11096
9253,31520,Issues,11096
9254,32409,Issues,11096
9255,31133,Issues,11096
9256,31519,Issues,11096
9257,27682,Issues,11096
9258,27646,Issues,11096
9259,27648,Issues,11096
9260,27673,Issues,11096
9261,31325,Issues,11096
9262,27632,Issues,11096
9263,27629,Issues,11096
9264,26890,Issues,11096
9265,27691,Issues,11096
9266,27717,Issues,11096
9267,27717,Measures,11112
9268,31436,Issues,11096
9269,27654,Issues,11096
9270,31378,Issues,11096
9271,32411,Issues,11096
9272,27657,Issues,11096
9273,31356,Issues,11096
9274,31245,Issues,11096
9275,31429,Issues,11096
9276,27638,Measures,11112
9277,27514,Marketplace,12172
9278,31590,Measures,11112
9279,31495,Quality Profile,11074
9280,27533,Quality Gate,11101
9281,32164,Duplications,11063
9282,32164,Web,11366
9283,32081,Measures,11112
9284,32081,Web API,11100
9285,26619,Coverage & Tests,11091
9286,26619,Web API,11100
9287,27552,Component Viewer,11113
9288,27480,Web API,11100
9289,31605,Plugin API,11065
9290,31605,Rules,11073
9291,32048,Quality Profile,11074
9292,32048,Web,11366
9293,27498,Component Viewer,11113
9294,27506,Component Viewer,11113
9295,31589,Measures,11112
9296,27451,l10n & i18n,11085
9297,31884,Duplications,11063
9298,31599,Scanner,11105
9299,27499,Coverage & Tests,11091
9300,27526,Scanner,11105
9301,32036,Measures,11112
9302,31543,Component Viewer,11113
9303,27540,Component Viewer,11113
9304,27540,Scanner,11105
9305,32201,Web API,11100
9306,26556,Activity,11062
9307,27473,Web API,11100
9308,27470,Plugin API,11065
9309,32211,Authentication & Authorization,11086
9310,27456,Scanner,11105
9311,32027,Rules,11073
9312,31025,Issues,11096
9313,32106,Scanner,11105
9314,27463,Scanner,11105
9315,27458,Scanner,11105
9316,32094,Web,11366
9317,27426,Database,11077
9318,27457,Measures,11112
9319,27457,Web,11366
9320,27431,Authentication & Authorization,11086
9321,27431,Scanner,11105
9322,27605,Authentication & Authorization,11086
9323,27605,Quality Profile,11074
9324,27468,Quality Profile,11074
9325,27468,Rules,11073
9326,32413,Database,11077
9327,27384,Marketplace,12172
9328,26668,Marketplace,12172
9329,27366,Issues,11096
9330,31491,Measures,11112
9331,31442,Rules,11073
9332,27358,Web API,11100
9333,27361,Quality Profile,11074
9334,27225,Marketplace,12172
9335,27427,Scanner,11105
9336,31698,Activity,11062
9337,27349,Issues,11096
9338,32206,Quality Profile,11074
9339,31492,Measures,11112
9340,31545,Database,11077
9341,27303,Database,11077
9342,26981,Coverage & Tests,11091
9343,26981,Rules,11073
9344,31457,Web,11366
9345,27305,Exclusions/Inclusions,11084
9346,27192,Plugin API,11065
9347,27192,Web,11366
9348,32198,Coverage & Tests,11091
9349,31655,Component Viewer,11113
9350,27380,Quality Profile,11074
9351,27380,Rules,11073
9352,32055,Quality Profile,11074
9353,27340,Measures,11112
9354,27382,Web,11366
9355,31448,Web,11366
9356,27294,Notifications,11064
9357,27270,Markdown,11090
9358,26554,Measures,11112
9359,26554,Plugin API,11065
9360,26554,Web API,11100
9361,27273,Database,11077
9362,27245,Plugin API,11065
9363,27255,Duplications,11063
9364,27298,Quality Profile,11074
9365,31461,Measures,11112
9366,27231,Compute Engine,11118
9367,27231,Scanner,11105
9368,31548,Documentation,11067
9369,31548,l10n & i18n,11085
9370,31548,Plugin API,11065
9371,27464,l10n & i18n,11085
9372,31938,Duplications,11063
9373,27211,Database,11077
9374,31928,Duplications,11063
9375,26633,Database,11077
9376,26633,Scanner,11105
9377,32191,Quality Profile,11074
9378,27259,Custom Measure[DEPRECATED],11083
9379,32181,Database,11077
9380,32181,Documentation,11067
9381,31327,Authentication & Authorization,11086
9382,31663,Issues,11096
9383,31663,Scanner,11105
9384,31417,Authentication & Authorization,11086
9385,27130,Web,11366
9386,31891,Plugin API,11065
9387,27198,Plugin API,11065
9388,27179,Measures,11112
9389,26999,Measures,11112
9390,27080,Issues,11096
9391,32026,Web API,11100
9392,31470,Notifications,11064
9393,32204,Measures,11112
9394,32190,Web,11366
9395,27127,Quality Profile,11074
9396,27066,ElasticSearch,11119
9397,27066,Rules,11073
9398,27068,Issues,11096
9399,26604,Quality Profile,11074
9400,27046,l10n & i18n,11085
9401,27276,Notifications,11064
9402,32417,Authentication & Authorization,11086
9403,27183,Web,11366
9404,28918,Component Viewer,11113
9405,27084,Coverage & Tests,11091
9406,27071,Coverage & Tests,11091
9407,27001,Coverage & Tests,11091
9408,26974,Settings,11891
9409,26974,Web,11366
9410,27073,Web,11366
9411,27028,Coverage & Tests,11091
9412,27028,Plugin API,11065
9413,32003,Activity,11062
9414,32003,Web API,11100
9415,27024,Custom Measure[DEPRECATED],11083
9416,27024,Measures,11112
9417,27024,Web API,11100
9418,27111,Custom Measure[DEPRECATED],11083
9419,27111,Measures,11112
9420,27111,Web API,11100
9421,32422,Authentication & Authorization,11086
9422,27244,Quality Profile,11074
9423,26913,Measures,11112
9424,32101,Measures,11112
9425,26997,Database,11077
9426,28915,Rules,11073
9427,26951,Marketplace,12172
9428,32168,Measures,11112
9429,32168,Web,11366
9430,26967,l10n & i18n,11085
9431,26950,Plugin API,11065
9432,27539,Plugin API,11065
9433,26936,Web,11366
9434,26937,Plugin API,11065
9435,26982,Measures,11112
9436,26944,Authentication & Authorization,11086
9437,31471,Measures,11112
9438,31490,Component Viewer,11113
9439,31009,Authentication & Authorization,11086
9440,31009,Scanner,11105
9441,26903,Database,11077
9442,26908,ElasticSearch,11119
9443,26908,Web,11366
9444,26939,Measures,11112
9445,27178,Scanner,11105
9446,26894,Authentication & Authorization,11086
9447,26894,Web API,11100
9448,26873,Plugin API,11065
9449,26966,Authentication & Authorization,11086
9450,26607,Authentication & Authorization,11086
9451,26994,Scanner,11105
9452,31482,Authentication & Authorization,11086
9453,31482,Scanner,11105
9454,32157,Measures,11112
9455,26856,Rules,11073
9456,31895,Database,11077
9457,31895,Plugin API,11065
9458,26852,Exclusions/Inclusions,11084
9459,32135,Plugin API,11065
9460,32136,Measures,11112
9461,26826,Coverage & Tests,11091
9462,26832,Database,11077
9463,31649,Authentication & Authorization,11086
9464,27467,Web,11366
9465,26940,Exclusions/Inclusions,11084
9466,26792,Coverage & Tests,11091
9467,27177,Component Viewer,11113
9468,26797,Web,11366
9469,32138,Measures,11112
9470,31759,Web API,11100
9471,26778,Measures,11112
9472,32185,Web,11366
9473,32126,Issues,11096
9474,26755,Issues,11096
9475,27258,Activity,11062
9476,26754,Scanner,11105
9477,26790,Component Viewer,11113
9478,27095,Issues,11096
9479,31664,l10n & i18n,11085
9480,31664,Quality Gate,11101
9481,27285,Scalability,11114
9482,26706,Marketplace,12172
9483,26697,Marketplace,12172
9484,26694,Quality Gate,11101
9485,26690,Web,11366
9486,26703,Measures,11112
9487,26656,Marketplace,12172
9488,26655,Measures,11112
9489,26655,Plugin API,11065
9490,26635,Issues,11096
9491,27067,Issues,11096
9492,26657,Authentication & Authorization,11086
9493,26654,Marketplace,12172
9494,27292,Marketplace,12172
9495,26649,Plugin API,11065
9496,26638,Web,11366
9497,32108,Measures,11112
9498,26593,Web,11366
9499,26653,Authentication & Authorization,11086
9500,26585,Quality Profile,11074
9501,26583,Web,11366
9502,32118,Scalability,11114
9503,28901,Plugin API,11065
9504,26577,Database,11077
9505,26577,Duplications,11063
9506,26549,Notifications,11064
9507,26553,Database,11077
9508,26545,Web,11366
9509,26591,Web,11366
9510,26537,l10n & i18n,11085
9511,26541,Web API,11100
9512,26540,Plugin API,11065
9513,26540,Web API,11100
9514,26536,Measures,11112
9515,26524,Marketplace,12172
9516,26530,Scanner,11105
9517,26525,Plugin API,11065
9518,26527,Duplications,11063
9519,26506,Database,11077
9520,26521,Issues,11096
9521,26512,Quality Profile,11074
9522,26511,Duplications,11063
9523,26533,Web API,11100
9524,26948,Authentication & Authorization,11086
9525,26948,Component Viewer,11113
9526,32176,Measures,11112
9527,26509,Database,11077
9528,29308,Authentication & Authorization,11086
9529,32114,Duplications,11063
9530,26522,Issues,11096
9531,26495,Database,11077
9532,26488,Plugin API,11065
9533,31464,Component Viewer,11113
9534,31464,Issues,11096
9535,32040,Notifications,11064
9536,32040,Web API,11100
9537,26492,l10n & i18n,11085
9538,26477,Web,11366
9539,31449,Issues,11096
9540,26489,Duplications,11063
9541,31658,Database,11077
9542,27693,Measures,11112
9543,27693,Plugin API,11065
9544,28499,Plugin API,11065
9545,28509,Quality Profile,11074
9546,31666,Component Viewer,11113
9547,26473,Plugin API,11065
9548,31485,Issues,11096
9549,31485,Notifications,11064
9550,28492,Database,11077
9551,28480,Quality Profile,11074
9552,28495,Database,11077
9553,28495,Plugin API,11065
9554,26544,Plugin API,11065
9555,27038,Authentication & Authorization,11086
9556,28484,Web,11366
9557,28482,Database,11077
9558,28417,Notifications,11064
9559,28431,Quality Profile,11074
9560,28431,Rules,11073
9561,31517,Quality Profile,11074
9562,31517,Rules,11073
9563,28429,Scalability,11114
9564,31719,Marketplace,12172
9565,28498,Database,11077
9566,28481,Scanner,11105
9567,26608,Custom Measure[DEPRECATED],11083
9568,32443,Web API,11100
9569,31659,Authentication & Authorization,11086
9570,28453,Plugin API,11065
9571,28454,Authentication & Authorization,11086
9572,28451,Web,11366
9573,32051,Issues,11096
9574,32051,Plugin API,11065
9575,26704,Web,11366
9576,28448,Issues,11096
9577,27247,Component Viewer,11113
9578,31674,Coverage & Tests,11091
9579,32122,Measures,11112
9580,28409,Scalability,11114
9581,29836,Scalability,11114
9582,27151,Duplications,11063
9583,28400,Quality Profile,11074
9584,28400,Web API,11100
9585,27122,Quality Profile,11074
9586,27122,Rules,11073
9587,27122,Web API,11100
9588,28407,Scanner,11105
9589,32263,Quality Profile,11074
9590,32263,Web API,11100
9591,27293,Issues,11096
9592,31963,Rules,11073
9593,27344,Quality Profile,11074
9594,28271,Quality Profile,11074
9595,28371,Quality Profile,11074
9596,26528,Web,11366
9597,26501,Web,11366
9598,28391,Plugin API,11065
9599,28391,Web,11366
9600,28335,Measures,11112
9601,26707,Measures,11112
9602,28351,Scanner,11105
9603,28350,Issues,11096
9604,28343,Plugin API,11065
9605,27283,Web API,11100
9606,28444,Plugin API,11065
9607,28347,Web API,11100
9608,28330,Web API,11100
9609,28401,Database,11077
9610,27180,Web API,11100
9611,32258,Issues,11096
9612,28329,Coverage & Tests,11091
9613,28363,Web,11366
9614,28333,Web API,11100
9615,28321,Issues,11096
9616,28373,Web API,11100
9617,28316,Web,11366
9618,28320,Authentication & Authorization,11086
9619,28320,Issues,11096
9620,28324,Activity,11062
9621,28362,Web,11366
9622,28317,Rules,11073
9623,28325,Activity,11062
9624,31703,Scalability,11114
9625,32024,Authentication & Authorization,11086
9626,32024,Database,11077
9627,28293,Custom Measure[DEPRECATED],11083
9628,31689,Web,11366
9629,26588,Web,11366
9630,28296,Authentication & Authorization,11086
9631,28155,Coverage & Tests,11091
9632,32431,Exclusions/Inclusions,11084
9633,28287,l10n & i18n,11085
9634,31634,Web,11366
9635,28262,Scalability,11114
9636,28298,Plugin API,11065
9637,28298,Web,11366
9638,27045,Scanner,11105
9639,31526,Authentication & Authorization,11086
9640,31526,Web API,11100
9641,28300,Authentication & Authorization,11086
9642,27199,Database,11077
9643,28266,Database,11077
9644,28266,Plugin API,11065
9645,26529,Rules,11073
9646,28275,Measures,11112
9647,32250,Measures,11112
9648,28243,Authentication & Authorization,11086
9649,28497,Measures,11112
9650,28497,Rules,11073
9651,32056,Measures,11112
9652,28245,Measures,11112
9653,32249,Measures,11112
9654,32244,Coverage & Tests,11091
9655,32244,Exclusions/Inclusions,11084
9656,28233,Exclusions/Inclusions,11084
9657,31418,Issues,11096
9658,28231,Plugin API,11065
9659,26592,Duplications,11063
9660,28217,Issues,11096
9661,28229,Exclusions/Inclusions,11084
9662,28432,Coverage & Tests,11091
9663,28432,Quality Profile,11074
9664,28432,Rules,11073
9665,29959,Issues,11096
9666,28344,Issues,11096
9667,28204,Issues,11096
9668,28205,Web,11366
9669,28232,Marketplace,12172
9670,27271,Plugin API,11065
9671,32260,Measures,11112
9672,28180,Web,11366
9673,28196,Coverage & Tests,11091
9674,28196,l10n & i18n,11085
9675,28123,l10n & i18n,11085
9676,28386,Quality Profile,11074
9677,29992,Coverage & Tests,11091
9678,29992,Duplications,11063
9679,28179,Plugin API,11065
9680,28179,Rules,11073
9681,28171,Rules,11073
9682,32255,Plugin API,11065
9683,32255,Rules,11073
9684,28355,l10n & i18n,11085
9685,30169,Branch & PR,11094
9686,32235,Coverage & Tests,11091
9687,28095,Quality Profile,11074
9688,31422,Issues,11096
9689,28097,Database,11077
9690,27350,Scanner,11105
9691,31898,Coverage & Tests,11091
9692,28087,Coverage & Tests,11091
9693,32248,Quality Profile,11074
9694,28078,Plugin API,11065
9695,28078,Rules,11073
9696,28077,Plugin API,11065
9697,28076,Measures,11112
9698,28080,Plugin API,11065
9699,28080,Rules,11073
9700,28292,Coverage & Tests,11091
9701,28072,Plugin API,11065
9702,28063,Issues,11096
9703,28060,Plugin API,11065
9704,28060,Web,11366
9705,28054,Plugin API,11065
9706,28073,Database,11077
9707,27987,Component Viewer,11113
9708,32095,Database,11077
9709,28058,Marketplace,12172
9710,26889,Activity,11062
9711,28051,Measures,11112
9712,28050,Authentication & Authorization,11086
9713,31600,Issues,11096
9714,31681,Scanner,11105
9715,27578,Plugin API,11065
9716,27578,Scanner,11105
9717,28059,Activity,11062
9718,28042,Authentication & Authorization,11086
9719,28069,Web,11366
9720,28041,Plugin API,11065
9721,28041,Quality Profile,11074
9722,28041,Rules,11073
9723,28044,Measures,11112
9724,28034,Web API,11100
9725,28035,Marketplace,12172
9726,27964,Scanner,11105
9727,28031,Database,11077
9728,28030,Plugin API,11065
9729,27943,Marketplace,12172
9730,28032,Marketplace,12172
9731,28033,Web,11366
9732,28823,Web API,11100
9733,28010,Web API,11100
9734,28020,Web,11366
9735,28002,Plugin API,11065
9736,28004,Database,11077
9737,31431,Exclusions/Inclusions,11084
9738,26634,Issues,11096
9739,26634,Notifications,11064
9740,28449,Database,11077
9741,28000,Measures,11112
9742,27009,Measures,11112
9743,27736,Plugin API,11065
9744,28029,Coverage & Tests,11091
9745,27996,Database,11077
9746,27974,Database,11077
9747,27020,Coverage & Tests,11091
9748,27020,Plugin API,11065
9749,27973,Quality Profile,11074
9750,27997,Plugin API,11065
9751,32230,Quality Profile,11074
9752,27970,Rules,11073
9753,28372,Plugin API,11065
9754,28372,Web,11366
9755,27971,Measures,11112
9756,28075,Plugin API,11065
9757,27968,l10n & i18n,11085
9758,27968,Rules,11073
9759,27645,Authentication & Authorization,11086
9760,28023,Measures,11112
9761,28023,Web,11366
9762,27960,Rules,11073
9763,27966,l10n & i18n,11085
9764,32183,Web,11366
9765,28006,Plugin API,11065
9766,28006,Rules,11073
9767,32229,Measures,11112
9768,27951,Authentication & Authorization,11086
9769,27993,Authentication & Authorization,11086
9770,32254,Quality Profile,11074
9771,27948,Custom Measure[DEPRECATED],11083
9772,32239,l10n & i18n,11085
9773,27932,Web,11366
9774,27889,Measures,11112
9775,27922,Plugin API,11065
9776,32236,Database,11077
9777,27913,Plugin API,11065
9778,27913,Settings,11891
9779,27913,UX/UI,11968
9780,27918,Measures,11112
9781,27898,Issues,11096
9782,27896,l10n & i18n,11085
9783,27910,l10n & i18n,11085
9784,31947,Measures,11112
9785,29199,Web,11366
9786,27884,ElasticSearch,11119
9787,27884,Web,11366
9788,27892,Issues,11096
9789,27886,Marketplace,12172
9790,32237,Database,11077
9791,27925,Measures,11112
9792,28478,Issues,11096
9793,27882,Database,11077
9794,27874,Plugin API,11065
9795,27871,Quality Profile,11074
9796,27871,Rules,11073
9797,27875,Web,11366
9798,27926,Coverage & Tests,11091
9799,27869,Authentication & Authorization,11086
9800,31478,Issues,11096
9801,27942,Web,11366
9802,27870,Web,11366
9803,27867,Database,11077
9804,28698,Documentation,11067
9805,27930,l10n & i18n,11085
9806,27924,Web,11366
9807,27897,Measures,11112
9808,27857,Quality Profile,11074
9809,27857,Rules,11073
9810,27868,Measures,11112
9811,27622,Scanner,11105
9812,28024,Database,11077
9813,27864,Compute Engine,11118
9814,31514,Marketplace,12172
9815,28008,Coverage & Tests,11091
9816,27872,Rules,11073
9817,27866,Measures,11112
9818,27852,Rules,11073
9819,32228,Coverage & Tests,11091
9820,32005,Issues,11096
9821,27848,Notifications,11064
9822,31832,Quality Profile,11074
9823,28450,Plugin API,11065
9824,27847,Issues,11096
